;C_p_res_sim (J/mol/K);Vol_sim (mL/mol);dC_p_res_sim (J/mol/K);dVol_sim (mL/mol);eps_val;rmin_half_val
0;66.35923993877572;107.55121690035149;7.041807119217873;0.06390665590610282;0.1058;1.9140000000000001
1;56.608381050752506;108.53956144840438;6.651663779632477;0.06729474353304342;0.1157;1.9169999999999998
2;56.0075106060901;109.02760565621975;5.358746569702959;0.0646830764326432;0.111;1.9140000000000001
3;53.591507224648126;107.91379189831342;4.03054743201453;0.05214827428627323;0.11415;1.8905
4;46.839760771557486;109.93767331034205;4.002137426628291;0.056269562847081143;0.10400000000000001;1.923
5;58.90348263246183;109.60866446599915;5.524504026364917;0.07256574505420647;0.1157;1.894
6;52.447930943234965;108.1400179722254;3.9163974156283206;0.04992150877502629;0.1076;1.911
7;53.327490164609;109.75164388400319;5.078982129187065;0.054994912996620224;0.1076;1.9045
8;54.60425106069716;106.47327855895539;4.131995454032149;0.041971697066499704;0.1076;1.901
9;61.465527820709035;106.92894500191818;5.078065056746355;0.050364299287056144;0.11415;1.8975
10;47.168212607657054;107.21721487819762;4.078776658231157;0.05068752920031334;0.104;1.923
11;59.613138490563784;107.6153339447456;4.1358394755317684;0.04920420273469569;0.1126;1.8905
12;46.28913701907709;108.9085596659404;3.4435264001149144;0.0589237198197375;0.1157;1.911
13;54.76582008652381;108.15436239004266;3.4073416929408693;0.04711103662012309;0.1094;1.914
14;50.6496617588135;109.6026653220787;4.185464944239755;0.05351313910799456;0.1126;1.923
15;59.63695852851985;107.25603352470557;4.863209995084536;0.06325175441690839;0.1126;1.92
16;51.51046985548446;109.91818593203675;6.129715436032737;0.09445114437538092;0.1094;1.908
17;60.37428909439591;109.22220732351107;5.5517290174802385;0.06806994409294423;0.1126;1.914
18;52.782383826003965;108.7368312569719;3.8092533284502452;0.05317695960078957;0.111;1.894
