;E_bulk_sim (kJ/mol);E_vac_sim (kJ/mol);Hvap_sim (kJ/mol);Vol_sim (mL/mol);[#6X4:1]_eps_val;[#6X4:1]_rmin_half_val;[1:1]-[#6X4]_eps_val;[1:1]-[#6X4]_rmin_half_val;dE_bulk_sim (kJ/mol);dE_vac_sim (kJ/mol);dHvap_sim (kJ/mol);dVol_sim (mL/mol)
25;12781.195540339031;85.21652220261957;36.551568761957775;110.26019114529736;0.10666500000000001;1.89846;0.016092499999999996;1.4869999999999999;8.474665520825527;0.2817083223008217;0.28374054725855413;0.03704907463877577
26;12633.522778384562;84.75363147086946;36.679507141202194;108.89322900019867;0.10666500000000001;1.9080000000000001;0.016092499999999996;1.479565;6.433520388328771;0.3008562663786699;0.3019548575245789;0.031282874479527524
27;12748.940517811257;84.86231723929829;36.326394230888006;110.15779371540033;0.1094;1.89846;0.016092499999999996;1.494435;6.826179868430697;0.2830845546645397;0.2843983347450705;0.03225005950644945
28;12907.29914570423;85.08756270704302;35.91828183419246;109.39891122407506;0.10666500000000001;1.91754;0.0157;1.4869999999999999;8.242465018383538;0.3072365762037992;0.3090005266117147;0.039125404033721965
29;12667.870426152676;85.40071445057798;37.1891377405872;109.50500376309756;0.1094;1.89846;0.0157;1.4869999999999999;7.393500993790731;0.28499638813994255;0.2865267229715651;0.03554478526265663
30;12433.912288798447;84.88410809553629;37.60854765553566;107.68598818655818;0.11213499999999997;1.91754;0.016092499999999996;1.4869999999999999;6.208633145175942;0.30027546066380223;0.30130069082725486;0.027331638021645142
31;12709.093152985068;84.9951908125694;36.61876905302071;109.05096642004835;0.10666500000000001;1.9080000000000001;0.0157;1.479565;7.31325007250589;0.3086780769764099;0.31006111210950965;0.032482698319762936
32;12964.397547673703;84.61984125929985;35.221991627904664;111.13307624127933;0.10666500000000001;1.89846;0.016092499999999996;1.494435;6.544040165339499;0.3032481239847418;0.3043757810613383;0.03046090249057184
33;12721.717589008564;85.16846894866657;36.741498515168956;109.55522240944565;0.1094;1.89846;0.015307499999999996;1.4869999999999999;6.963537256627039;0.32955930298013014;0.3307343160444237;0.03228482882043706
34;12878.517295231124;84.91115990765239;35.85695653654678;109.89297209025797;0.10666500000000001;1.9080000000000001;0.0157;1.4869999999999999;7.623970979078583;0.29940369360874214;0.30095277153533406;0.03487077023107594
35;12741.418872063641;84.65657395836547;36.15084209781362;109.12249799283218;0.1094;1.9080000000000001;0.015307499999999996;1.4869999999999999;6.525670229458379;0.26232076298921747;0.26361626022618284;0.030186017311253106
36;13050.448577204917;84.72599423484716;34.98398040117105;110.73786986574086;0.10666500000000001;1.9080000000000001;0.0157;1.494435;6.522648548515717;0.31043566851895543;0.31153013241798627;0.03155607890245219
37;13099.45440711032;84.75010843142289;34.81199960615543;111.44749332845501;0.10666500000000001;1.89846;0.015307499999999996;1.494435;6.903969264362058;0.2966952043873699;0.29797765181943703;0.03388153579007669
38;13026.77755017618;84.9570944647089;35.30970842510621;111.2954346333456;0.10666500000000001;1.89846;0.0157;1.494435;8.314495212167033;0.30178407979319916;0.3036111396526388;0.03759220466587366
39;12538.918033411535;85.19514110126053;37.49945567612868;108.6959553040409;0.11213499999999997;1.89846;0.015307499999999996;1.4869999999999999;6.298441532539513;0.3142142092997042;0.3152226121098648;0.02748636491684376
40;12825.681488445953;85.34114606312237;36.49835102520213;109.24835778636026;0.10666500000000001;1.91754;0.016092499999999996;1.4869999999999999;7.248570792384541;0.32974298394533375;0.3310152623772211;0.029657660203639094
41;12553.148769491749;85.3590260476004;37.606359590948664;109.27107608652962;0.11213499999999997;1.89846;0.016092499999999996;1.494435;6.357449521418662;0.30492664923145635;0.3059851892645416;0.026299327383541956
42;12580.328407014842;85.18871133373128;37.327471647514486;107.83225898437269;0.11213499999999997;1.91754;0.015307499999999996;1.4869999999999999;7.5592210355679805;0.274359058728376;0.27602022077775973;0.03011199534881773
43;12392.624541541114;85.12141396489783;38.01092613898824;108.46197767455867;0.11213499999999997;1.89846;0.016092499999999996;1.4869999999999999;6.621075704870011;0.3061740075370768;0.3073173298016562;0.030148557123474137
44;13124.186129749383;84.61774148220397;34.5807628032546;110.88277180032749;0.10666500000000001;1.9080000000000001;0.015307499999999996;1.494435;7.031081309305029;0.2801961235072052;0.2816040576935472;0.03277319873136652
45;12322.008984609669;85.29091127770796;38.46304399577157;106.8944900763801;0.11213499999999997;1.91754;0.0157;1.479565;6.924152785451442;0.3010019501600093;0.30227351236384153;0.027836266821338013
46;12597.222159218423;84.54317547207226;36.614258465167495;108.84524783242212;0.1094;1.9080000000000001;0.016092499999999996;1.4869999999999999;6.128812550148698;0.2859919547416156;0.2870407561285397;0.030542156908618986
47;12949.904819330888;84.73500897480258;35.39530059539633;109.44655527429641;0.1094;1.91754;0.015307499999999996;1.494435;6.965763627653335;0.3032882437400141;0.30456544224264087;0.03267595850299967
48;12607.058631231741;85.26620082342798;37.29798123710986;108.41644941738723;0.11213499999999997;1.91754;0.016092499999999996;1.494435;8.544827477877785;0.30093423944552034;0.3028690174156152;0.03653901936546913
49;12690.136757208498;85.08718302305718;36.78663527059334;108.57152108760113;0.11213499999999997;1.91754;0.0157;1.494435;8.148863138060994;0.29317931956009746;0.29498572331039125;0.03450799093848582
50;12491.209622911632;84.72069090638416;37.21588864608231;108.20563025068887;0.11213499999999997;1.9080000000000001;0.0157;1.4869999999999999;6.308417353696609;0.3088687032882942;0.3098977475722936;0.026666511556059157
51;12859.720157479816;84.86406890161673;35.88511395687607;109.30014674650094;0.1094;1.91754;0.0157;1.494435;6.447403748561024;0.3561072778527139;0.3570399103594827;0.028500639253492645
52;12732.932698804225;85.12155238476734;36.64981655426154;108.61421078116929;0.10666500000000001;1.91754;0.0157;1.479565;7.273771693764634;0.3253468752353206;0.3266452407581643;0.03150270397904056
53;12694.398217610145;84.69402707914227;36.37632128708319;109.68239226235902;0.10666500000000001;1.89846;0.0157;1.479565;7.536231653998728;0.2917662835367065;0.29331941773891174;0.035956637668188136
54;12851.443774077428;85.4069029945958;36.461003147950144;109.7995082765571;0.1094;1.9080000000000001;0.0157;1.494435;6.80271806239329;0.31685059419661754;0.31801687159874353;0.031496220066595526
55;12301.195244361379;85.30020985624706;38.55549975291582;107.86263253194149;0.11213499999999997;1.89846;0.0157;1.479565;6.34625196927356;0.317675236619067;0.3186878638969052;0.03014852923902936
56;12393.086731999074;85.0739916765341;37.961760624816215;107.41706655041104;0.11213499999999997;1.9080000000000001;0.015307499999999996;1.479565;6.597631132239299;0.3072385621906628;0.30836989783411617;0.028565607483851486
57;12691.10049842287;84.61415974591623;36.30976367614347;108.50570377500719;0.1094;1.91754;0.0157;1.4869999999999999;8.727858701549563;0.31099079924439704;0.3129442210835461;0.03794945724276517
58;13074.187104687071;85.41129669231698;35.57437522125583;110.27774567194751;0.10666500000000001;1.91754;0.0157;1.494435;6.448199172371963;0.2913567085138141;0.2924961537644575;0.031203426319976687
59;12225.045269512133;85.3527057455579;38.91261981538345;107.62229827635497;0.11213499999999997;1.89846;0.016092499999999996;1.479565;6.888572335464306;0.2892860788242562;0.2905953789580795;0.029935212154093543
60;12668.179991481973;85.23606737668472;37.023303772175765;108.99642159455749;0.1094;1.908;0.0157;1.487;6.6667190300200785;0.2976654878135175;0.29885759974727466;0.030419085569746065
61;12564.669939648104;85.14960545826902;37.35090424954629;108.7767339635678;0.1094;1.89846;0.015307499999999996;1.479565;7.989125472639007;0.288579550142054;0.29034354614326036;0.036743442091231655
62;12639.805220399108;85.11763854730475;37.01843494418444;108.39328241461368;0.10666500000000001;1.91754;0.016092499999999996;1.479565;7.387430266524106;0.29974707291992364;0.3012000892250536;0.03136302601366322
