;C_p_res_bootstrap (J/mol/K);C_p_res_expect (J/mol/K);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dC_p_res_bootstrap (J/mol/K);dC_p_res_expect (J/mol/K);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
187;59.953929144373376;60.211294241825044;515.2428172715169;109.6156910992729;109.6178405772052;4.609612886719583;365.30274432381486;0.04467333518108943;0.0459753534846459;0.1058;1.914
188;62.94891610264245;63.13975248860219;344.94129959176894;108.82490184718559;108.82327643061468;5.756424485824616;442.59609690245264;0.05014320752120335;0.050216206205371;0.1076;1.92
189;69.0619576257149;70.4459691714312;149.58585104254183;108.27671982829423;108.26846107812166;10.023347615491396;905.3365137819957;0.09743704928286946;0.10170336464383042;0.1094;1.92
190;58.10133582134154;57.98088113997885;1083.000000000033;108.81213054783554;108.8121340337618;2.6102310729093245;220.7950571628041;0.028902955072804725;0.0295972368555764;0.1094;1.908
191;57.98281556042494;60.28149601010153;15.043677727333158;110.66013165338394;110.68601391572784;15.22075647072406;1675.038761761047;0.125195960036989;0.11515784109707675;0.1022;1.901
192;60.61431927856216;63.40736894249137;12.459381488120025;110.49763704997123;110.53050869127014;17.08062907048631;1820.2900959769333;0.15746951545765964;0.14064990801833907;0.104;1.894
193;54.19501413579624;55.47118286314372;7.263589328708307;110.70551908665207;110.74340451939017;18.900849162984372;1902.7690057242346;0.14744198277932688;0.1170728981748857;0.1022;1.894
194;61.64487966369252;64.36477162675683;18.976778544617872;110.46438139892301;110.48910329433748;15.064853610871525;1639.232502912111;0.1380499293713207;0.12909866396892364;0.104;1.8975
195;62.00771742852559;64.28817521181203;32.200103097806405;110.4143612990002;110.43125631160477;12.962843774321975;1396.3712235389442;0.1181632946241694;0.11439474278488568;0.104;1.901
196;61.632276424622184;62.945147925345935;84.83356817176616;110.07665857428259;110.08399486117628;10.08535307086332;988.6173282828661;0.09690461268288032;0.09537270106660664;0.1058;1.901
197;62.569217784063255;64.73193348963997;44.368132255869405;110.15324400719756;110.16599016950941;12.35136352645475;1294.5640204019853;0.12389126953080742;0.12121241170944562;0.1058;1.8975
198;56.2286121472931;58.16988975613629;9.997698195803736;110.68833450909504;110.72065533510263;17.153681121734365;1813.4003289207087;0.13697026807427196;0.11792915247157235;0.1022;1.8975
199;62.86436299916171;65.81680835116995;25.80086199563089;110.20639062295919;110.22558628644664;14.552438773706985;1574.3006321297967;0.15338353477209124;0.14883746813003298;0.1058;1.894
200;57.76647483595475;57.98088113997885;1083.000000000033;108.81142435562212;108.8121340337618;2.6754443006740742;220.79505716276745;0.027796506585608668;0.029597236855581355;0.1094;1.908
201;64.61745115611697;66.23457216149788;99.7954228643795;107.47773206016676;107.47004624469265;8.557416443222749;959.8358174441347;0.09528278693925517;0.09742819004235674;0.11415;1.908
202;57.0433263434524;57.611816868428676;461.82970980194;108.13464404909342;108.13359613889952;3.8499892210945763;385.505848177789;0.06858026527183962;0.06953931358129302;0.1126;1.901
203;60.993270349621255;62.427768468802185;66.89746301431781;107.20327158845362;107.1907722551812;7.506167667865021;973.1191951400908;0.12288190516036165;0.12601525930230612;0.1157;1.9045
204;57.40590578805193;57.941014548703286;499.6117183873291;108.00444570194655;108.00344299771281;3.684604265292388;348.3463740034142;0.05485337232094284;0.056244561054335285;0.1126;1.9045
205;56.81012612038245;58.62699701554987;52.35494192633057;107.23352192358648;107.20971835479807;5.550462331467536;1063.2961701474112;0.1863897447920369;0.19519105176554066;0.1157;1.901
206;65.81486391455336;68.98925681655173;29.64727332840949;107.12429144394702;107.10509621879059;9.74595323880771;1517.6951456659895;0.1253067242928618;0.1240935327748723;0.1157;1.908
207;59.02569300596378;59.880841843421365;189.85260338980476;107.57912760450024;107.574153437197;5.539221740494004;602.3755589594216;0.08892116566670097;0.0915110869981563;0.11415;1.9045
208;60.471308720625885;61.16347729558685;342.78911484751575;107.88014188415345;107.87833664938032;5.614651797854608;492.4296236391333;0.058516380928818376;0.0597030382993585;0.1126;1.908
209;57.386133808610445;58.503827384835475;160.2159870701326;107.65958528806051;107.65151988950429;5.094373789870457;683.3106051256084;0.124967606820372;0.1289618764942357;0.11415;1.901
210;57.82381450165627;57.98088113997885;1083.000000000033;108.8126345944045;108.8121340337618;2.460614585375421;220.79505716276225;0.029324217301129694;0.02959723685557973;0.1094;1.908
211;62.306741244189126;64.11215645447821;92.62335526777834;107.90138996505094;107.88717200965584;9.705353002245998;1095.7693475293358;0.18683027682069772;0.1976958528188941;0.11415;1.894
212;48.88675167374007;49.614930002954004;21.668194959126282;108.7855378007324;108.78879223626896;7.766374777903831;1105.4315806444024;0.0854489779270487;0.0886348306703501;0.1126;1.887
213;62.82035361491477;64.98463637255472;69.60282872419532;108.09707559289524;108.08653566795375;11.554723437275861;1201.8988827527373;0.18793123493337474;0.1978974088852267;0.11415;1.8905
214;56.686942385979506;57.18222741277374;176.32609910173915;108.46060466270826;108.45854272071604;5.991458461735352;590.7066273936523;0.08412319589062181;0.08760372565666938;0.1126;1.894
215;59.06496983908164;61.302342386062975;32.54535517530445;108.31916028566359;108.32005285370757;11.729160316144029;1354.2993089751715;0.1716773010765562;0.18019747198166086;0.11415;1.887
216;61.377884894974706;66.51631313937618;21.555761920810717;107.31331611720272;107.25505865486272;9.95155862799417;1920.9823065040246;0.3233943692244525;0.34465189373685595;0.1157;1.894
217;66.68603871476755;73.6174834761627;20.13552668369984;107.45465565327886;107.38881693498209;13.511159055647573;2174.0197973521367;0.3600969573786043;0.3827543333844326;0.1157;1.8905
218;70.62983558312652;78.54122071895848;22.151005474104174;107.68301962471187;107.63181621803848;17.29312114339572;2276.0674521258074;0.3606952412297164;0.3848532173167373;0.1157;1.887
219;53.630333208793274;54.34148835809686;63.44026165524289;108.63390520622588;108.63435963560978;6.543688433987664;806.3537938533805;0.08447780564619058;0.08899337165224411;0.1126;1.8905
220;57.98334247158142;57.98088113997885;1083.000000000033;108.81263064082731;108.8121340337618;2.5456528815841137;220.7950571627749;0.030455188885310774;0.029597236855582226;0.1094;1.908
221;50.71293636754146;51.20242733492013;45.38173336038828;109.07765476686092;109.07663136664074;7.254510786003563;799.809044187605;0.08077936622951122;0.07989929202615205;0.111;1.8905
