;C_p_res_bootstrap (J/mol/K);C_p_res_expect (J/mol/K);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dC_p_res_bootstrap (J/mol/K);dC_p_res_expect (J/mol/K);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
0;50.39876338706341;50.88072004510157;367.9999999998432;108.01457052237215;108.01435310122808;3.5750880493217734;292.24303871251715;0.04731459453564911;0.04701550432119322;0.1094;1.908
1;31.560632757305054;32.31864101232962;15.851012722507596;107.2401120366226;107.26481029555784;8.163137253157737;753.7272400352609;0.19072396500644986;0.1992981935744559;0.1126;1.923
2;34.69360790882326;35.94127584144467;29.25812414947217;107.1678751593066;107.17408058898256;6.749439448038527;722.0301365255207;0.1299785145484178;0.13217927002218266;0.1126;1.92
3;31.739632631761406;31.426580985963877;12.744230761137334;107.42674289997171;107.4665965959058;8.724793952679446;604.9595953824959;0.19886028298335212;0.20905851620134935;0.111;1.923
4;26.860681825784642;24.573833624037363;5.6399459241693135;107.51156521476824;107.60673954021831;11.046310541352655;561.1790256067669;0.2823056208494241;0.2746954331733062;0.111;1.926
5;36.092613714165566;36.72323161101936;31.202704397202684;107.3772723045896;107.38944635524902;6.6334537962067905;577.4577575154157;0.1267622551815305;0.13244617563641048;0.111;1.92
6;27.582961136916424;27.02325208526662;8.06996586119441;107.34551396223073;107.41105617122903;9.82863751047955;717.3610908282459;0.2678858978549836;0.2752536258201113;0.1126;1.926
7;27.226749769428476;23.17223700853584;4.254432218472247;107.68308802036549;107.78854927446443;12.686613550813536;438.9249121271492;0.2612355669276616;0.2348251731116503;0.1094;1.926
8;38.86679861847721;39.02740962467423;31.633238105839673;107.63086471989588;107.64368427482;6.799483804291684;476.84519217139814;0.10612286343340192;0.11154647467925144;0.1094;1.92
9;33.182677741511085;31.8467970615275;10.32333684637857;107.63689214842995;107.68091757567728;9.701411373889735;492.6203499359257;0.1768933226272106;0.1829904572338301;0.1094;1.923
10;50.80685970617061;50.88072004510157;367.9999999998432;108.01254044025066;108.01435310122808;3.4266964675070795;292.2430387125139;0.04658859467678633;0.047015504321190935;0.1094;1.908
11;39.66010580378354;40.21822900146794;45.95830600078961;106.85238255077653;106.834415819142;4.597974205368934;616.028293593658;0.16637683770962966;0.17485346753668005;0.1157;1.901
12;36.920655561865395;37.77678757343537;36.62073378785539;106.7679343402121;106.74654205934192;4.375523348349765;697.3116480901488;0.17319818108325669;0.18159676126629667;0.1157;1.9045
13;44.80337727722067;45.18490601495629;118.46736461244406;107.16743868455895;107.16312782958143;4.401742564021278;449.21668568430033;0.10180182367839423;0.104106105479282;0.11415;1.901
14;38.65903716902072;39.37646225058835;71.83104204791735;106.98096596836436;106.97268412056076;4.084376865055943;547.9478666248104;0.11600180865818617;0.11980127375869412;0.11415;1.908
15;35.505331375710675;36.86513547427857;30.93021020055095;106.7206364293088;106.69907803883464;4.768125839117571;809.0834851809763;0.1677975094131794;0.17413693614567546;0.1157;1.908
16;45.61073657106093;45.889575291116174;207.2280153660886;107.37732908007679;107.37674085990696;3.695948714355884;350.4875177512326;0.06834915165675615;0.06847288015751579;0.1126;1.9045
17;41.14018200104378;41.622160007301716;94.78972489953483;107.06045665633421;107.05393784618592;3.9237665069582848;474.0371353152299;0.11256202578563504;0.11627308388052253;0.11415;1.9045
18;42.47722895136244;42.85887015319376;159.65627203731967;107.27051076560488;107.26866733302398;3.6715103691010267;382.64654942812246;0.07416205010423407;0.07487334964077122;0.1126;1.908
19;49.506922776074425;49.763751763858956;219.76996043831693;107.50037079819441;107.50049413582869;4.3315975205564134;368.8629454091394;0.06240478260869425;0.061775574605557375;0.1126;1.901
20;50.69005546145818;50.880720056602954;367.9999999998432;108.01428710047495;108.01435310122808;3.4758088658634803;292.2430387462664;0.04636919061523947;0.047015504321191066;0.1094;1.908
21;40.61916992842254;41.028145523631636;113.95742961033008;107.19940558856558;107.1958868665561;4.0864230711719225;451.2178968921807;0.08182602858808516;0.0783733081786864;0.1126;1.911
22;35.446936603199674;37.367768033699704;24.37818806891524;106.72587790019718;106.70984255145589;6.253180843346456;1008.2435892709786;0.15183045121914512;0.1463532313812839;0.1157;1.914
23;36.81838332386522;37.89013353698966;42.8938334999119;106.9261865461963;106.91775449689823;5.3933925319653655;741.7309599283559;0.11672488128474068;0.11181058475939808;0.11415;1.914
24;37.6394925173666;38.388540879295924;55.778197778178104;106.93914832874997;106.93085497419548;4.68177410607558;640.2680735083779;0.12022045665537145;0.11667819414442715;0.11415;1.911
25;39.012846618167075;39.634424441330275;76.43294164016582;107.15424912002682;107.14948911918549;4.7063688008548334;545.1169691039228;0.08696155427766257;0.08208232372833503;0.1126;1.914
26;38.86499263462336;39.37646241001218;71.83104227155039;106.98047919344879;106.97268412253786;4.156870443551642;547.9478663815183;0.12213723908281945;0.11980127374773937;0.11415;1.908
27;35.491365808385744;36.954650511335295;27.455222860351313;106.70986513885485;106.6908858938838;5.518701673053013;913.621034134482;0.16488481131649135;0.1607778643570298;0.1157;1.911
28;42.568545469699345;42.85887039141712;159.65627293929512;107.27123843047274;107.26866733619649;3.713712237312328;382.6465494622629;0.07761172486407117;0.0748733495836279;0.1126;1.908
29;35.84705908360394;36.86513555367245;30.930210240102983;106.72021163176409;106.69907803979791;4.893525743067861;809.0834849440597;0.17593661760081358;0.17413693617378093;0.1157;1.908
30;50.752942453445655;50.88072004510157;367.9999999998432;108.01307227309022;108.01435310122808;3.6295970543970983;292.2430387125131;0.0452598918543842;0.04701550432119197;0.1094;1.908
31;49.21645921135261;49.69430420921425;129.09853453832304;107.2948360414318;107.2910260914014;5.46800205653816;472.85520453703623;0.08821572368710479;0.08805115344078979;0.11415;1.8975
32;49.4996193541002;49.763751763858956;219.76996043831693;107.50165451502994;107.50049413582869;4.5222934657097404;368.8629454091388;0.061132586858304215;0.06177557460555488;0.1126;1.901
33;53.38367254907282;53.802550891143404;186.0484841216249;107.63234042675761;107.63203478139893;5.547301776675697;424.7671448326007;0.05690396510245992;0.058964357923700035;0.1126;1.8975
34;56.33567072258374;56.96084257113528;129.9475377389784;107.76375449240015;107.76393980795271;6.815677052248728;505.0851736010426;0.0585986489924113;0.061991644268223116;0.1126;1.894
35;43.63635917438502;44.22113392190892;59.497676833950685;106.97230675209448;106.95557425683685;5.325917201888653;579.2286532990045;0.15072671703142432;0.15346628371851911;0.1157;1.8975
36;48.548835044327134;49.28332689619402;70.92613920703594;107.10730757727664;107.09809775850384;6.500116505942329;594.0813248110571;0.12398820018561603;0.12442475534442955;0.1157;1.894
37;53.60211771765334;54.25188841857888;114.4371807820923;107.43015669544435;107.42850762112373;6.608703015861397;534.4956477751128;0.0754927602521681;0.0763548962119439;0.11415;1.894
38;39.66625001652941;40.21822900146794;45.95830600078961;106.85901538664356;106.834415819142;4.505358299472112;616.0282935936593;0.1704815362662613;0.1748534675366798;0.1157;1.901
39;44.813183371291764;45.18490601495629;118.46736461244406;107.1702209850157;107.16312782958143;4.4689582468158235;449.2166856842936;0.10387969055142318;0.10410610547928266;0.11415;1.901
40;50.61847782052343;50.88072004510157;367.9999999998432;108.01244837868069;108.01435310122808;3.5407878669317245;292.24303871251624;0.048852121503062465;0.047015504321191066;0.1094;1.908
41;44.244418365374614;47.219558532022845;16.389801683503663;109.89489444535029;109.9573048257525;7.121441480465803;1417.016984794857;0.2373414436846949;0.2302298835224;0.1022;1.914
42;50.165687794348116;50.58071494146348;126.32132839993255;108.74241705740023;108.75532229670398;4.783772761770666;491.6262962501188;0.12498284567991386;0.12484560369268224;0.1058;1.917
43;48.42691897166729;48.691834501167065;64.23794999955854;108.5760432516242;108.58466944877684;5.612016004372348;567.5018710559726;0.11921346422702803;0.1193404215048307;0.1058;1.92
44;50.525401420682925;51.01870038336129;133.05273790755137;108.88176959041866;108.89589654054943;4.733295498310574;494.1085668341722;0.12456423491809565;0.12337447920524908;0.1058;1.914
