;C_p_res_sim (J/mol/K);Vol_sim (mL/mol);dC_p_res_sim (J/mol/K);dVol_sim (mL/mol);eps_val;rmin_half_val
0;50.05188143583944;107.78312441075497;2.6450581285649037;0.03803108921816181;0.1126;1.8905
1;43.50893555163789;106.58171516664815;3.092790539777648;0.04657031857265529;0.1126;1.914
2;59.26134452448099;108.71508046329386;3.8142193213554485;0.05046859700110148;0.1058;1.9140000000000001
3;46.08544030553779;108.16653916659281;2.452977080945249;0.03822510778721822;0.111;1.894
4;46.266876221794554;108.99347211627102;2.6553486394271877;0.042257209839351564;0.10400000000000001;1.923
5;51.41683661503613;107.7646997003984;3.5010530288416826;0.04344619166759288;0.1094;1.908
6;42.41699768553269;107.30126593996708;2.022992122077738;0.031390607420440954;0.11415;1.8905
7;51.878644755062936;105.82602469403216;3.4167375168121996;0.046598468438442966;0.1157;1.911
8;44.73154907120017;106.52211416541672;2.6855813613650192;0.03636337952258094;0.1126;1.92
9;48.576208968626865;108.75920391239461;2.6435716783298435;0.03949142772975763;0.1076;1.901
10;50.688462296705346;108.23806615830792;3.0014514706185116;0.04231244645155432;0.1076;1.911
11;47.21019766366953;106.98159368430144;3.106199425315916;0.04314537807748846;0.11415;1.8975
12;47.290503136923874;107.0776530592486;2.947413241607389;0.043252174849269326;0.111;1.9140000000000001
13;46.890361256163395;106.54657162378618;3.4490255226003472;0.049186147133021385;0.1157;1.894
14;50.13711344079439;108.69438218487134;3.344148485449943;0.043454231413248265;0.1076;1.9045
15;43.18417221409789;106.16257088883279;2.4979144983937496;0.034101841420720216;0.1126;1.923
16;45.63794534634132;108.86913954554278;2.239588061368455;0.03571657080515177;0.104;1.923
17;49.52772133526904;105.58900225950363;2.655121687905852;0.03265406911571605;0.1157;1.9169999999999998
18;47.080296900740834;107.56478325002203;2.900449248806619;0.04208618886351149;0.1094;1.914
