;C_p_res_bootstrap (J/mol/K);C_p_res_expect (J/mol/K);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dC_p_res_bootstrap (J/mol/K);dC_p_res_expect (J/mol/K);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
0;41.17580897404227;41.25682075343385;345.99999999998744;107.80864926954617;107.80911752677989;3.2729025857466065;359.06254022342887;0.05257643251896727;0.05319621528928479;0.1094;1.908
1;40.915746871158596;41.004787661047814;295.87835901914417;107.9583620091538;107.95945344097942;3.4782894126735715;387.6670261092994;0.05629764143099975;0.057350817138926334;0.1094;1.9045
2;38.30173131407209;38.48318278214178;135.0527098853812;108.57427955901291;108.57603951720684;4.658049357597059;618.0279103650073;0.0928307297417478;0.0962308276041058;0.1058;1.908
3;39.999710961682524;40.06015408018558;266.70337777996855;108.20545253410141;108.20586400075264;3.638308254313584;413.58463304517187;0.060494581687231576;0.06146091439637299;0.1076;1.908
4;36.161675153311975;36.4096952023534;80.99876567883155;108.69531149708293;108.70045127291141;5.055803515654347;732.3717064257602;0.11331951387857235;0.11907966455498008;0.1058;1.9045
5;41.17579323481728;41.2568051968621;345.9999999803645;107.80864905183508;107.80911729370749;3.27290060822295;359.0624011605027;0.05257644077473843;0.05319622321525359;0.1094;1.908
6;39.31475190468166;39.42587384078698;159.32016749459922;108.13030643875976;108.13486170183536;3.7612223145869583;487.04626742915383;0.07572992576974034;0.07961421116320835;0.1094;1.901
7;31.726139302067065;31.68332730227099;34.42197629217069;108.82153088458105;108.83441113718214;5.643169362162112;805.4350620203178;0.1344561463927228;0.14043478759728806;0.1058;1.901
8;35.66398954257215;35.66056363826545;72.45869900077378;108.50013178664896;108.50854750304084;4.566715850654724;608.4114145983866;0.09786793743328738;0.10390469835371914;0.1076;1.901
9;38.826434268926185;38.91555044393522;177.11829771820567;108.34441057446095;108.34653228035171;4.087519540491522;490.85508906797287;0.07259048661085285;0.07512456238535496;0.1076;1.9045
10;41.07772197483458;41.25682100139636;345.99999999998744;107.80714540191786;107.80911752677989;3.0484185525863934;359.06254129608214;0.05301522529145519;0.05319621528932205;0.1094;1.908
11;10.090913829436102;4.262623705373701;1.6030607780176025;109.14562035447204;109.26053238895172;9.347746966068458;218.52481499607688;0.2082966401899061;0.07103684621439024;0.1058;1.887
12;18.645587231567678;15.425035457831465;4.413697657726285;109.03203557788427;109.10472653742012;8.574122614659426;598.5257998353297;0.18541449148099667;0.14035238293491534;0.1058;1.894
13;8.725702619797342;4.390215584626039;1.5648540331199758;109.34754164758922;109.36091272487721;7.82183726179496;495.70575957407755;0.24069296483843824;0.08038138744203582;0.1022;1.887
14;14.382577666796227;12.85252146895691;3.5221280241726936;109.35662552447063;109.4003478403248;7.466839065510473;1093.5395742963237;0.2571370206636693;0.18907900925561;0.1022;1.894
15;13.527031361121251;8.499406006171364;2.3282139176702117;109.1027922584732;109.20111385437812;9.366517730240227;380.9826544573909;0.19998058003160515;0.10716211473406806;0.1058;1.8905
