;C_p_res_sim (J/mol/K);Vol_sim (mL/mol);dC_p_res_sim (J/mol/K);dVol_sim (mL/mol);eps_val;rmin_half_val
0;54.83769628396784;109.63397685646196;4.856868674712574;0.0716578565164048;0.1058;1.9140000000000001
1;59.57829512889884;107.25266930074879;4.781853273360798;0.06389795142597199;0.1157;1.9169999999999998
2;46.71195853235349;108.92130757675692;3.724892965338621;0.056977828964818025;0.111;1.9140000000000001
3;49.638862447838434;109.90354548555291;5.76109894300405;0.09168136387513993;0.11415;1.8905
4;59.722310763195374;109.17606808558779;5.675391720317929;0.06828538143086466;0.10400000000000001;1.923
5;57.15807284440668;108.14967104730316;3.642920246735959;0.048468289887264114;0.1157;1.894
6;50.30628861301737;107.92160574517042;3.7257495452506073;0.052015602839581565;0.1076;1.911
7;54.22981885207437;108.58615700416392;6.3566765991502905;0.06576434032275241;0.1076;1.9045
8;58.813904437694596;106.92591258269032;4.660895576513025;0.053304996542055956;0.1076;1.901
9;56.498618983128125;109.02921522811222;5.4915263039922655;0.06705214157628396;0.11415;1.8975
10;53.1212454216764;108.75011015307969;3.8791452901127856;0.05737161831622155;0.104;1.923
11;48.57791551139398;109.93305321942448;4.043838292705595;0.055644863416183604;0.1126;1.8905
12;52.08353942254112;109.57723289770355;4.386335512132563;0.05227968464731623;0.1157;1.911
13;59.88060577433405;107.60617747321457;4.235258171489339;0.04952873274257395;0.1094;1.914
14;53.014112794208316;108.15528257040847;4.109538596791975;0.04898173025705926;0.1126;1.923
15;47.58323128594355;107.22315995464795;3.9459318555918155;0.05044513381518465;0.1126;1.92
16;65.29285469083534;107.52588736480786;7.094147450525462;0.06737464277526917;0.1094;1.908
17;55.534253595330725;106.47522040679358;4.17358044387531;0.043619116396899166;0.1126;1.914
18;54.170683413383024;109.7576107020325;5.137258706085902;0.056059859783014816;0.111;1.894
