;C_p_res_bootstrap (J/mol/K);C_p_res_expect (J/mol/K);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dC_p_res_bootstrap (J/mol/K);dC_p_res_expect (J/mol/K);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
191;47.47173499729593;47.702878861520844;95.02447960700238;109.4988841356724;109.49264366740286;6.600602515185495;715.8387054107062;0.11489879471538933;0.11277247963764185;0.1058;1.92
192;42.69926173489396;42.96084629061115;119.11109792179634;109.84816729493386;109.84733159370569;4.345047087458933;572.4623688774881;0.11478121304586587;0.11192970786921916;0.1058;1.914
193;44.667518295679095;44.835702866034794;115.98197498385923;109.69168630208006;109.68870827721456;5.103237668706653;594.5449857842489;0.11412579351812782;0.1111697103669979;0.1058;1.917
194;44.93198725785568;44.00720419504549;22.712723784955358;108.38453839818553;108.36070157934151;10.852660097336562;836.0249389453637;0.11699309798780627;0.11791853418626763;0.1094;1.92
195;46.32820807100086;46.362282489470225;211.6328756718228;109.21629088357427;109.21206839522101;4.595781752176219;462.6226827581732;0.07532225892635472;0.07320497715454567;0.1076;1.914
196;48.17256133388058;48.25608630130363;137.20920246545342;109.04628487815957;109.03936150450602;6.106146545355786;599.1373611854791;0.08187549791924767;0.08092095847429699;0.1076;1.917
197;47.393885603232796;47.43329388536822;151.73074450171575;108.63351938170958;108.62849950630022;5.539982157758253;533.8691835403258;0.06809007983146073;0.06863059709823012;0.1094;1.914
198;49.33261286082428;49.46233734703432;64.18288387290792;108.86861304200585;108.85468211079777;8.417458041446027;807.1903238882846;0.10644690029465388;0.1080448993549773;0.1076;1.92
199;47.14617366825549;47.05731038692393;64.03919598647626;108.50343973722956;108.492637453492;7.710683019164633;695.8306027731345;0.08816068996288377;0.08909620996673527;0.1094;1.917
200;46.28744039462558;46.30548170980854;302.00000000005963;108.90584643156693;108.90855966594006;3.517571128364429;374.6782201015578;0.05669578213097794;0.058134039407554176;0.1094;1.908
201;38.66848771817176;38.41168136941216;43.49075628170429;107.4735256779834;107.45748884278584;5.963130217599907;666.7326436842792;0.11566949316493975;0.11980156270831845;0.1157;1.901
202;42.09296566545231;42.039327842174245;75.8691805203135;107.71261268262316;107.70435811339321;5.395190187128809;634.1596805759692;0.09835515267496717;0.10130829570495832;0.11415;1.9045
203;47.539335829374686;47.68036701565107;154.51450789921844;108.22799381446005;108.22366330600012;4.899098790311835;504.58731393403815;0.08285669631569485;0.08509114168094026;0.1126;1.901
204;40.62246649540572;40.962938761160004;51.29833218060809;107.6490459974408;107.64109733481213;6.289771970109639;867.8391272150844;0.10663478924956962;0.10784544036677428;0.11415;1.908
