;Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
128;32.41208058496575;32.40465356294694;1334.892644451689;109.19853880664988;109.19913185748962;0.19343003307978468;0.18824482510024212;0.02876414827855607;0.02881766872546278;0.1076;1.8905
129;32.59754727219719;32.59003494039848;1334.9398830145042;109.19738077340686;109.19797505555162;0.1933611780138556;0.18797246463515815;0.028756175312274406;0.028814193604468706;0.1076;1.894
130;32.013345708676304;32.005976951324655;1334.8201113761024;109.20123597011595;109.20182547052354;0.1934989912001728;0.1884362863355444;0.028778110298732194;0.028826395260153993;0.1058;1.8905
131;32.196580267722325;32.18912905958845;1334.8804925163174;109.20009510661318;109.20068581152546;0.1933860130692593;0.188117659291182;0.028770010623182542;0.028822751016794112;0.1058;1.894
132;33.72624413480599;33.73048112359831;1334.9553131543585;109.19071874697536;109.19059892951479;0.190303478795248;0.1877969098647013;0.028590466927672087;0.028794973635226994;0.1094;1.908
133;32.87712844742577;32.88123239293436;1334.926551803298;109.19592540522123;109.19581324433564;0.19232287743721999;0.188265306355282;0.028623003832178955;0.028807322176198837;0.110623;1.887
134;32.085079256700695;32.089239860501145;1334.8998803214868;109.20184832637186;109.20173294095713;0.19080858539087092;0.18763341976161585;0.028639322967593032;0.028827154978579232;0.1022;1.908
135;33.06148885952585;33.065708654724325;1334.9620617241048;109.19530161901501;109.19518272903849;0.19032397645250687;0.18772650604491964;0.028608419941738523;0.028807920283326956;0.1058;1.911
136;32.38283541550507;32.387036818831554;1334.9139323071765;109.1999784056517;109.19986056380124;0.19036369392946784;0.1876637113802571;0.028627831427778992;0.028822153236360008;0.1022;1.914
137;32.4975806688704;32.50176067416005;1334.9493815339204;109.19905344280272;109.19893690071272;0.19062993202746756;0.18762440963112129;0.028626413691802858;0.02881843815111108;0.104;1.908
138;32.23436075981636;32.238541727747524;1334.9128210148097;109.20091227058396;109.20079566060244;0.19055534381268696;0.18761689966341827;0.028633511570785395;0.028824575629096526;0.1022;1.911
139;33.21354316816014;33.217783798073896;1334.9365182818085;109.19433840577904;109.19421828458219;0.19022558070452708;0.18787000549377564;0.028603009279336136;0.028805835079398913;0.1058;1.914
140;32.90858128251016;32.91278045974743;1334.9749723809225;109.19626704817492;109.19614938220707;0.1904868105382679;0.18764923317244087;0.028613971372272368;0.02881017216870385;0.1058;1.908
141;32.79895217518658;32.80317325687877;1334.9375063402238;109.19715414069664;109.19703514241205;0.1902765131478868;0.187749589006912;0.028615181441481344;0.028813763610273792;0.104;1.914
142;32.648681393193634;32.65288186574707;1334.949558258725;109.19810269011181;109.19798492354543;0.19042171564688729;0.18765461158440885;0.02862072960055078;0.028816019991168212;0.104;1.911
143;33.7197408764657;33.730481123722384;1334.9553131542345;109.19142664928759;109.19059892952696;0.18233768311926854;0.18779690986482184;0.028916903766837476;0.028794973635812567;0.1094;1.908
144;32.87042658559765;32.88123239300894;1334.9265518030984;109.19664913737567;109.19581324432005;0.18322261456832287;0.18826530635572025;0.028949103837692614;0.02880732217543648;0.110623;1.887
145;34.18656710123509;34.19724900268192;1334.794344405635;109.18844154237786;109.18761794404469;0.18288485058374526;0.1885234439694088;0.028900896775945262;0.028789795947346906;0.1094;1.917
146;35.07472491434368;35.08535391701895;1334.5116034197251;109.18243837545995;109.1816182305325;0.18374453689950704;0.18950431491888226;0.02887005000340555;0.02877775487737108;0.1126;1.92
147;34.708050499383894;34.71869423086884;1334.6216823210714;109.18494172385044;109.18412056706812;0.183464671720314;0.18919381400748286;0.028882807318488305;0.028782916414903967;0.111;1.92
148;34.34025560030348;34.35091309716939;1334.7125180183127;109.18745126644295;109.18662909015306;0.1832105983140877;0.18890862733938546;0.028895935361060717;0.028788436496839195;0.1094;1.92
149;34.91802729164025;34.92868435559052;1334.6209129914466;109.18345457236545;109.18263297385471;0.1833249527269936;0.18902525097805373;0.02887473410061948;0.02877876061618705;0.1126;1.917
150;34.031888887300404;34.0425926319627;1334.8617671697764;109.18943427353693;109.18860927759222;0.18263185074702168;0.18821094801056856;0.028906048969265723;0.028791341960677206;0.1094;1.914
151;34.39664154523898;34.40733504740375;1334.7977635312227;109.18695068176979;109.18612667400599;0.18279358965178524;0.1884039443104556;0.028892653096668237;0.02878547696325463;0.111;1.914
152;34.76029329075282;34.77097566492091;1334.715029595362;109.18447325285581;109.18365022583427;0.1829806880165617;0.18862167852633635;0.028879619214165517;0.028779962417681607;0.1126;1.914
153;34.552852494295784;34.563522439046544;1334.7171211416935;109.18594496851671;109.18512237386223;0.1830921161931792;0.18876183750341427;0.0288876322749908;0.028784101055335562;0.111;1.917
154;33.738466128779486;33.73048112366362;1334.9553131541295;109.18973333651941;109.19059892951485;0.1890435211891401;0.1877969098650037;0.027854053517886786;0.028794973636174788;0.1094;1.908
155;32.88909583485668;32.88123239295939;1334.926551802926;109.19491859849884;109.1958132443356;0.1901947749274896;0.18826530635525932;0.02786481990837536;0.02880732217497787;0.110623;1.887
156;35.31887388713823;35.31081512591206;1334.6074606840841;109.1790829051198;109.17991382840748;0.1894854158271724;0.18869542634525474;0.02782204251602936;0.028771317197297263;0.1157;1.911
157;35.15620608290594;35.14816152353346;1334.6980145147668;109.18012468588884;109.18096083669023;0.1892835360981533;0.18835323189322667;0.027823247017633328;0.028772564801001512;0.1157;1.908
158;35.480554089248685;35.472482797246776;1334.5019674104415;109.17804342850872;109.17886910013702;0.18975581076538936;0.1891120105926301;0.0278210488353362;0.028770264261039288;0.1157;1.914
159;34.970085780828036;34.96203986851553;1334.7094990633502;109.18145090255028;109.1822890695894;0.18935554938326904;0.18848256471144426;0.02782895513186441;0.028776176116784413;0.11415;1.911
160;34.46064296822157;34.45262641999505;1334.8596812814371;109.18484121749728;109.18569179067877;0.1891216571825754;0.1880335624441004;0.027837726002178858;0.02878293321283878;0.1126;1.908
161;34.62030511083368;34.612272771871645;1334.7944566015985;109.18382443716476;109.18466987939743;0.18924672268760845;0.18829172220997556;0.027836198031128908;0.028781354969954393;0.1126;1.911
