;E_expect (kJ/mol);E_vac_expect (kJ/mol);Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dE_expect (kJ/mol);dE_vac_expect (kJ/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values C;epsilon values H-C;rmin_half values C;rmin_half values H-C
0;12625.8065408855;96.71620225888293;48.85871060451069;48.67311041045613;749.9999999993512;107.24219164994447;107.23450380988413;7.594940119394669;0.2341615849252025;0.0;0.2361240727007161;0.0;0.026961200402957474;0.123075;0.017662499999999998;1.9557;1.524175
1;12376.51038982694;97.73038902278758;50.73294772152495;50.684596248942846;9.262059400839052;106.12494457162495;106.10113402956524;30.945238658352647;0.23548196803278926;0.0;0.26603285901328755;0.0;0.08644517682005802;0.126151875;0.0172209375;1.9654785;1.516554125
2;12422.099406062687;94.57025219344452;47.58750317677084;47.34197506492797;41.51298336487634;107.33546505743654;107.3713293645756;28.043628977894567;0.23668940359496984;0.0;0.26192555412635954;0.0;0.10396561482466952;0.119998125;0.0181040625;1.9459215;1.516554125
3;12625.806540824462;96.71620225888293;48.66422474111679;48.67311041070028;749.9999999993512;107.22551858021313;107.23450380988413;7.594940118408068;0.2341615849252042;0.0;0.23612407270021;0.0;0.02696120040296081;0.123075;0.017662499999999998;1.9557;1.524175
4;12270.13350268512;97.89324927313478;51.239488458788756;51.27297814494421;9.455419999704397;105.97271378137405;105.96155891177578;49.98446146129535;0.23565532354958085;0.0;0.3090446146316834;0.0;0.10588809498261988;0.126151875;0.0181040625;1.9654785;1.516554125
5;12535.524675633022;98.43301691561592;50.76353165169482;50.75113646715647;12.930375655934867;106.41192619740087;106.4034250233803;32.88014161398263;0.2362516552955146;0.0;0.2703932398380178;0.0;0.10816139447263848;0.126151875;0.0176625;1.9654785;1.524175
6;12958.751100794922;97.12114512341834;47.812043835648524;47.74617048466566;26.30217050563537;108.18551424286107;108.26965913882843;35.849501348222034;0.2341372912144573;0.0;0.2745601193756068;0.0;0.07898799336176951;0.119998125;0.0181040625;1.9557;1.531795875
7;12448.570934745168;95.5176426182136;48.23828676014053;48.183476067743456;192.49791146251712;107.34449887892885;107.40407415313965;13.400323010175926;0.2344295275071859;0.0;0.24047931697964994;0.0;0.04352352791010152;0.123075;0.0181040625;1.9459215;1.524175
8;12549.620425059122;97.3623415413552;49.493988294933956;49.62407234838731;37.40190791484604;106.57894531570196;106.4603240733563;25.009763957058603;0.2350937518799248;0.0;0.2554934146864888;0.0;0.09084009554829056;0.123075;0.0172209375;1.9654785;1.516554125
9;12222.627859806855;96.36194454995619;49.60255549533288;49.93169030669756;9.521876988497613;106.31144680899445;106.0178616949701;35.116113461336816;0.2349818619073186;0.0;0.2737640201353533;0.0;0.2216513668554544;0.126151875;0.0172209375;1.9557;1.516554125
10;13061.725241480483;98.450337804977;49.135607933106385;48.66349931606406;16.402132286058663;107.87103235100605;107.9457721883014;83.67854366516261;0.23605021857168404;0.0;0.4095769579877008;0.0;0.10287436584117368;0.119998125;0.0181040625;1.9654785;1.531795875
11;12627.387194173523;96.29403467935272;48.26020858399322;48.24457900924897;296.01910450774767;107.638702852341;107.64250900647171;10.705964400627439;0.23400706353520226;0.0;0.2378932293710421;0.0;0.03991838546672271;0.126151875;0.0172209375;1.9459215;1.531795875
12;12625.806540824462;96.71620225888293;48.584563933221595;48.67311041070028;749.9999999993512;107.23977592523303;107.23450380988413;7.594940117869824;0.2341615849252023;0.0;0.23612407269993116;0.0;0.026961200402957658;0.123075;0.017662499999999998;1.9557;1.524175
13;12177.054261202806;96.44250744026816;50.19921978679671;50.19454622807419;15.403265988922675;105.884090252782;106.03136022536934;26.085324057691608;0.2346422686189439;0.0;0.25679583453099386;0.0;0.174523986364382;0.126151875;0.0176625;1.9557;1.516554125
14;12353.51864859629;97.15039799029293;50.16635252023103;50.19652276993361;157.83015171671502;106.57775748986927;106.59035617983463;19.00599717232816;0.234387062796984;0.0;0.24640808046276996;0.0;0.07310449326175229;0.126151875;0.0181040625;1.9557;1.524175
15;12048.297534851185;95.13388929172024;49.40943632809165;49.40094792625651;11.513798865117007;105.9332046010187;106.10124810894544;35.68597759839269;0.23572872023449584;0.0;0.2755791246188786;0.0;0.20480132281977206;0.126151875;0.0176625;1.9459215;1.516554125
16;12583.604578015184;95.75336185488706;47.707964562539885;47.8790866054932;100.82527456274086;107.15149979125357;107.1478943873504;19.11126147228012;0.2352122711707459;0.0;0.2473229823810512;0.0;0.07893983541278947;0.119998125;0.0176625;1.9557;1.516554125
17;12747.330707555577;96.46148286135107;47.86937412411783;47.93223475059677;319.0071827468757;107.8198615533812;107.82455972296684;11.39978703510993;0.2340234646955361;0.0;0.2384245464630957;0.0;0.04069812909337149;0.119998125;0.0181040625;1.9557;1.524175
18;12666.965749383628;96.17482455428195;47.897213660833714;47.96701326847826;29.436895782854986;108.00383814595524;108.05235910098128;19.281824363247896;0.23388592111558526;0.0;0.24627473311839915;0.0;0.07923930355060732;0.123075;0.0181040625;1.9459215;1.531795875
19;12428.717481943333;96.017884606522;48.6509318932379;48.763216826041706;32.822269113492666;106.44273509933208;106.56289808860686;31.868862499527694;0.2352771955616935;0.0;0.26759175882395303;0.0;0.16770431123965185;0.123075;0.0172209375;1.9557;1.516554125
20;12749.870466546467;95.01396053208894;46.41683329019629;46.47453881148565;28.011481058887433;108.04153540190927;107.96885561819427;27.993429432049666;0.2361797206708656;0.0;0.2613789853647633;0.0;0.08417051369383109;0.119998125;0.0172209375;1.9459215;1.524175
21;12625.806540814292;96.71620225888293;48.578134749063466;48.67311041074097;749.9999999993512;107.2145653703678;107.23450380988413;7.594940117470113;0.23416158492520225;0.0;0.23612407269972535;0.0;0.02696120040296054;0.123075;0.017662499999999998;1.9557;1.524175
22;12261.706234339434;95.8379539157232;49.10792666858897;49.25130393137765;346.6483248045128;106.84050035342042;106.83214839428564;11.458192786555536;0.2340965958596692;0.0;0.23854110571640885;0.0;0.03483639504496019;0.126151875;0.0181040625;1.9459215;1.524175
23;12623.566294490684;95.19530175573021;47.18739093728229;47.161104996843385;70.25174946971143;107.85838167275118;107.8869398424622;26.56608023663487;0.2349721045035795;0.0;0.25788368667021283;0.0;0.06969501432673762;0.119998125;0.0181040625;1.9459215;1.524175
24;12874.045212636993;98.98166700137777;49.57461480719522;49.94561287184183;11.754321641157755;107.35654560388198;107.30969295011866;43.54271925360128;0.2371668768468841;0.0;0.29425095073696345;0.0;0.11560641989100034;0.126151875;0.0172209375;1.9654785;1.531795875
25;12833.72509412446;99.08610828597898;49.737536635026295;50.211334641779004;6.014472527068887;107.39936899507885;107.30958120916188;61.04025994334813;0.23780415346461498;0.0;0.3408304988068581;0.0;0.12859300097141735;0.126151875;0.0176625;1.9654785;1.531795875
26;12123.51991649912;96.52213869336391;50.3511705611609;50.488314168823116;31.79393871211982;106.09555652268988;106.03820340879696;21.02877491950279;0.2344108391371525;0.0;0.24904576213421856;0.0;0.11638950977474034;0.126151875;0.0181040625;1.9557;1.516554125
27;12432.150795019126;97.52618240545387;50.108431040731055;50.25780676936392;37.230657956595934;106.24100668041679;106.31144567766876;22.68359401892252;0.2350139690005836;0.0;0.251921203330953;0.0;0.07698830025773046;0.123075;0.0181040625;1.9654785;1.516554125
28;12813.648892409907;96.37017309124924;47.51235433805636;47.57564852968253;317.6545098034416;107.8240747712072;107.86130620880593;11.524949663165648;0.2342128058391073;0.0;0.2387065769349304;0.0;0.0410006713952399;0.119998125;0.0176625;1.9557;1.524175
29;13094.521706466929;96.91478040591556;46.96868033085039;46.99670547043289;58.562266100997284;108.4123242793625;108.44662985100024;30.84088511097951;0.2340255753756743;0.0;0.2645496798105136;0.0;0.06792947960177131;0.119998125;0.0172209375;1.9557;1.531795875
30;12625.806540814292;96.71620225888293;48.49300075683851;48.67311041074097;749.9999999993512;107.24151887136624;107.23450380988413;7.594940117910474;0.2341615849252025;0.0;0.23612407269995225;0.0;0.026961200402957963;0.123075;0.017662499999999998;1.9557;1.524175
31;12311.84071121963;96.17922110251844;49.18057352126712;49.3920700600399;93.1691565378092;106.58303937773105;106.46730297056222;16.605484339777725;0.2344616242404803;0.0;0.2436885862970275;0.0;0.09257397501241076;0.123075;0.0181040625;1.9557;1.516554125
32;12487.82133004095;94.49038811973594;46.976719658876;46.99921403802449;27.225724296068048;107.34659414519614;107.46298562027107;31.578450574596122;0.2375187627708349;0.0;0.2690173590487221;0.0;0.12137724541381435;0.119998125;0.0176625;1.9459215;1.516554125
33;12393.051332155324;95.65899196787235;48.336294397259614;48.54695542373611;157.80287517057462;106.9544823791382;106.89322292042908;15.948838450895606;0.2348212663007155;0.0;0.2433328467691483;0.0;0.0647603625356246;0.126151875;0.0172209375;1.9459215;1.524175
34;12665.707541308697;97.70950733487976;49.264849162717425;49.506789910807804;64.43200725039576;107.41985250790978;107.44810729885;30.15153627798588;0.23483507780863785;0.0;0.26399499245900304;0.0;0.058806284972065234;0.126151875;0.0176625;1.9557;1.531795875
35;12268.743926298735;94.81320307370413;47.98120523364914;48.19840938564472;40.118661921531576;106.82380304073656;106.76220657877536;30.129215949505657;0.2365142422489517;0.0;0.265449244579747;0.0;0.14059802984224468;0.123075;0.0176625;1.9459215;1.516554125
36;12588.234700134397;95.33752325095504;47.33597534817731;47.44469010119578;85.16183369105094;107.5474325551305;107.51830912563308;19.548870540748393;0.2353931885676473;0.0;0.24804130040212705;0.0;0.07031182580138827;0.123075;0.0172209375;1.9459215;1.524175
37;12496.991165904868;96.49560813326346;48.81016944347365;48.9677417150559;78.6697624418766;107.55357932267415;107.59162958493401;19.739881725720853;0.2338852496710843;0.0;0.24685403975631526;0.0;0.06384400146729738;0.126151875;0.0181040625;1.9459215;1.531795875
38;12561.481516945725;96.39528683280342;48.45693859520378;48.60945632149254;165.88792425459445;107.59553355048571;107.61825275231115;13.585750440865484;0.2338889328200035;0.0;0.2401191261897233;0.0;0.05026401240946445;0.126151875;0.0176625;1.9459215;1.531795875
39;12625.806540829552;96.71620225888293;48.94922245124254;48.67311041067993;749.9999999993512;107.24835036496576;107.23450380988413;7.594940117058438;0.23416158492520284;0.0;0.2361240726995141;0.0;0.026961200402957908;0.123075;0.017662499999999998;1.9557;1.524175
40;13012.96912138574;97.60080195496555;48.275380653520024;48.0090109825828;302.52610298513787;107.7160386842362;107.71769148313852;12.208673782185869;0.2346763912711967;0.0;0.23970364220828674;0.0;0.04375434869067128;0.119998125;0.0172209375;1.9654785;1.524175
41;12876.50291200622;95.75072909486327;46.930453007337114;46.70473692312485;25.321116845180747;108.34435917085844;108.37152191644712;31.80900434204208;0.2343317557783526;0.0;0.2666465374048729;0.0;0.052512559700457234;0.119998125;0.0176625;1.9459215;1.531795875
42;13038.542726128262;98.61233906668971;49.34153782443284;48.91824899965892;21.66748553697873;107.90902630773456;107.76398532414223;46.19408066342738;0.2360659720845761;0.0;0.299782308788909;0.0;0.08467815383381967;0.123075;0.0172209375;1.9654785;1.531795875
43;12327.381988058532;95.74895346045237;49.206061409494374;48.899598021638965;265.30762014793453;106.89177335860501;106.85630276498432;12.786362493615547;0.2344009277422949;0.0;0.23991592694009084;0.0;0.044261137460721314;0.126151875;0.0176625;1.9459215;1.524175
44;12496.727433933946;96.96886748675855;49.70434494629174;49.44214827901379;316.4331435106348;106.7565776316748;106.6779406827377;10.748933723120327;0.23438447824670286;0.0;0.2382954403242251;0.0;0.04129161132597843;0.126151875;0.0172209375;1.9557;1.524175
