;Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
0;36.541083802686884;36.538715424172175;1484.6737803888407;61.269818245212974;62.33540576321286;0.1708414888526203;0.17699763670107038;0.18353406114663032;1.3988796884247316;0.1094;1.908
1;36.85170731101579;36.84923564425289;1469.8760519702398;61.095931236231344;59.88005950833807;0.17083716762277673;0.17698479890415422;0.20845734576812827;1.4134710413050633;0.1102;1.908
2;35.1399188879143;35.136443580165036;284.9671699908398;62.06579592796847;74.17952240966859;0.17862551396433024;0.18477612119368464;2.8255043661235684;2.8722657076967217;0.1058;1.908
3;33.84981359583506;33.832108960741564;28.07921355774117;62.798190088258146;84.56685498372974;0.20857360590246765;0.2138215480610328;10.000126888017;7.916812347968526;0.1022;1.908
4;35.63602541945813;35.63307642660791;360.7362606837523;61.86300763648429;69.70520844659569;0.1780693353600887;0.18362236706945406;2.483339702504877;2.5623308246435745;0.1058;1.914
5;34.67562883975556;34.66649002840667;73.68256359411228;62.41756659275117;80.085709795464;0.19336384039875695;0.19980506233786247;6.02333174985658;4.641430051066049;0.104;1.911
6;34.46897779776498;34.46068992711515;81.78714895405341;62.45159601031967;79.93860443780756;0.1924290229015908;0.1989918834183156;5.775086559149331;4.985578440766051;0.104;1.908
7;34.89178816729414;34.88028572484433;58.67309524089281;62.36743179470295;79.25458027525053;0.19969607103975645;0.2062305146814713;6.662216480128166;4.862632345533429;0.104;1.914
8;34.017279538013504;33.994234280456716;19.776133798993136;62.83014553601792;86.89431982011386;0.2112974112763108;0.2160587002283121;11.415379018804725;7.446953174656903;0.1022;1.911
9;35.385027625923804;35.38191260130871;345.7294558718983;61.970131727155035;72.41518343557294;0.17761413547181584;0.18348294184424085;2.52323943920168;2.558422333363954;0.1058;1.911
10;34.19118813735606;34.15717505297566;12.946072141822413;62.85036645284057;88.7044357223877;0.22299964372969933;0.22695836165556246;13.464939142730305;7.558790721074284;0.1022;1.914
11;36.53814023849132;36.53871542955222;1484.673781979687;61.26176494671322;62.33540547540328;0.17444939906331436;0.17699763670762278;0.18619872499086296;1.3988796895486053;0.1094;1.908
12;36.84845016902376;36.84923563712081;1469.8760545462783;61.106910167209406;59.8800598781308;0.17445504313169916;0.1769847988992969;0.2117074007094676;1.4134710377884392;0.1102;1.908
13;36.14066972634017;36.14012932870193;275.29989950411726;61.59752390445584;62.32818181481557;0.18303779591328906;0.18529561965527835;3.010024040906929;3.3019982790129814;0.1058;1.92
14;35.63352176971752;35.63307643468196;360.736261832195;61.81891343673921;69.70520844666672;0.18067763756656585;0.1836223670230868;2.5296519388100407;2.562330820004692;0.1058;1.914
15;36.360138151861136;36.36118636940521;1012.2494008233687;61.43052421386732;62.263690536156616;0.17549774152615774;0.1778899920383367;0.9902785219037976;1.7083746798480517;0.1076;1.914
16;35.88764671031667;35.88707522891857;338.1056584520576;61.72657695686974;66.24393290642533;0.18158608877688412;0.18425092696077425;2.635772030483774;2.810652796494301;0.1058;1.917
