;C_p_res_bootstrap (J/mol/K);C_p_res_expect (J/mol/K);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dC_p_res_bootstrap (J/mol/K);dC_p_res_expect (J/mol/K);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
0;47.616525944098576;47.55426979673357;463.9999999999942;107.77224396850464;107.77130109352993;3.2476458158223664;332.2917280079163;0.04236063986342487;0.04329903325656968;0.1094;1.908
1;49.09066860888035;49.22649237246183;172.44806704304088;108.10100260434764;108.10225195217562;4.990574144806363;532.37278319853;0.060405846283612286;0.060918524772682;0.1094;1.8975
2;40.688047931022574;40.412763940568645;34.69229727267356;108.67265261755188;108.68539373107288;9.656053613087897;825.7608847788725;0.1325508203132044;0.13315000375874114;0.1058;1.894
3;48.6993910936706;48.8139673237649;156.93524881147982;108.33411680017352;108.3366400406764;6.241468479097566;550.8614066025029;0.06835765342356052;0.06832826584984687;0.1076;1.901
4;47.39279911530223;47.58145764690299;101.75613326182699;108.18230282869769;108.18508937530687;5.4611635727118335;655.0771168378562;0.07298301807224078;0.07272066829134972;0.1094;1.894
5;44.3560405925359;44.382143851040496;60.85414778208968;108.45006219751127;108.4570083064826;7.331211617261792;740.6497852528148;0.09595140455239674;0.09484141165645807;0.1076;1.894
6;49.72381481127494;49.80480453447957;284.7746789851676;108.00078351668735;108.00078928291788;4.421002803189551;434.2820460244061;0.05057050293818659;0.051516597137791206;0.1094;1.901
7;46.80343767352568;46.88366575714161;96.04794565778843;108.40212881179926;108.40678431420723;6.8394936674687825;641.8696077931684;0.08174616454624335;0.08128818612734717;0.1076;1.8975
8;45.648916524880505;45.71884574379529;76.20607154055205;108.61892650048631;108.6257545449877;8.610569811359682;686.8616249444725;0.0989958704480998;0.09922812546513288;0.1058;1.901
9;43.273382826061784;43.18396482964796;50.344624585439455;108.65311591939013;108.66292424242373;9.199528192216636;757.2964242317247;0.11590462866856205;0.11659639597045893;0.1058;1.8975
10;47.446258035441545;47.55426945588417;463.9999999999942;107.77079523146818;107.77130109352993;3.3025231146308447;332.2917268830468;0.04348939838074961;0.043299033256570835;0.1094;1.908
11;30.63772781106939;29.164215234787502;10.743042968435214;108.99340815458712;109.02672577317472;13.467002488836885;938.16105568459;0.23441451695406085;0.2486617895379392;0.1022;1.8905
12;40.46651671903076;40.4127964297894;34.6924330118393;108.67306467687618;108.68539358868269;9.505873421619519;825.7613348151631;0.12390770301871785;0.13315008819926769;0.1058;1.894
13;28.44476220318696;26.68533511595855;9.07002527226999;108.9806917127318;109.01563148396437;13.487817548159995;935.989434009346;0.2502809943352577;0.262129792883416;0.1022;1.887
14;37.836414633652566;37.633881790737355;25.14033707269103;108.68391396263745;108.69789486051044;9.936249392023393;890.6171916586551;0.13797178422928144;0.14740211186835414;0.1058;1.8905
15;31.81298735572857;30.78155124611984;12.80587179272099;108.8466586841168;108.87001214600157;12.130414829323184;953.06020108342;0.1991187493316395;0.2099117101759816;0.104;1.887
16;34.18573582529986;33.39418067770433;15.918103120028613;108.85241244957886;108.87433650731657;11.967171002287971;929.0792182292239;0.18520313884067105;0.1976267058682392;0.104;1.8905
17;36.65141128019332;36.12195017789285;20.560417455247126;108.85623280615064;108.87606535364806;11.685499719357471;898.0745752776901;0.16845607109722288;0.18135547529463347;0.104;1.894
18;35.33262846062407;34.9898337512157;19.110832958954802;108.68899631382273;108.70437096552651;10.275573521603851;949.9228750778818;0.149940440673142;0.15866618571618096;0.1058;1.887
19;32.88252159445784;31.74326061500229;13.144167142749774;109.00646765606182;109.03696787041414;13.316364792216485;934.3601679119597;0.2150540701155152;0.230483432608004;0.1022;1.894
20;47.561898614248896;47.55426898682001;463.9999999999942;107.77349908519079;107.77130109352993;3.2351929673926585;332.29172527459497;0.04566687961901241;0.043299033256569516;0.1094;1.908
21;35.380389813362434;36.519554715646954;23.9937937612073;107.01930918278185;107.0196997487455;4.781204041821086;1263.1883915618346;0.1567694515319352;0.1630055124119872;0.1126;1.926
22;39.30221059287889;39.51218034956123;91.25595089710615;107.21689365077394;107.213996597961;4.057468010448889;653.0703727581231;0.08488110248636295;0.08673399146685894;0.111;1.92
23;37.84394431850954;38.17017113546346;54.74202755232028;107.20772560746641;107.20648944481512;4.485059550103227;802.3170738217779;0.10135724336474523;0.10432882000974104;0.111;1.923
24;37.386365984974496;37.47178562342054;46.62436953889386;107.43869372496565;107.43955182369407;4.876442158491472;763.7450812437538;0.0894558957222574;0.09057243915444857;0.1094;1.926
25;36.678853923009136;37.47003160799904;36.85977599397121;106.99024869140707;106.98617461225143;4.4192215918603805;1036.7501076941735;0.13344301082153145;0.13851932236456094;0.1126;1.923
26;39.40268720728046;39.46098519519863;85.00488923394002;107.44998577261862;107.44887074829346;4.310409830406042;611.8235403342958;0.07676213302370018;0.07732424962662106;0.1094;1.923
27;37.78074717873012;38.326298498376936;55.21523472596185;106.98158741993096;106.97566608893949;4.11955846163057;859.7251595455408;0.11239647249111027;0.11586076271528173;0.1126;1.92
28;36.13991579835643;36.62202695401065;31.943487548145843;107.2191344039202;107.22153342258372;4.942063855251127;999.6344132043604;0.12016825435469815;0.12359992441856955;0.111;1.926
29;41.1355918828639;41.16401196627029;147.53285133142745;107.48037368247616;107.4783682117602;3.7760225365085733;503.32140757620994;0.06601239722993986;0.06573689245280788;0.1094;1.92
30;47.642472546334545;47.55426952289035;463.9999999999942;107.77240993236944;107.77130109352993;3.4497418394441963;332.2917271233144;0.04244138416953325;0.04329903325657024;0.1094;1.908
31;47.64247041713935;47.554267557271274;463.99999998863717;107.77241021296595;107.77130136597737;3.449741549716957;332.29171330690946;0.042441373049668184;0.04329901994025365;0.1094;1.908
32;46.60275078508188;46.470603940683525;299.09360095929907;107.3528376757577;107.34936721300221;3.8028347119264008;390.37155892636736;0.059157673080483135;0.06221051973404827;0.1126;1.901
33;49.863634088988896;49.80485126056509;284.77480221323344;108.00211191405701;108.00078953929784;4.626092943223751;434.28221242521437;0.05029306762366432;0.051516572019444325;0.1094;1.901
34;42.453274078745906;42.46747912473359;220.72311990946392;107.14969927436519;107.14479282799951;3.4931540403181915;444.2738672664376;0.061160729994019586;0.06261029825627275;0.1126;1.908
35;45.12758814543864;45.05611957934005;378.2605726698124;107.45053095108624;107.4480545267444;3.2469252193662905;351.22329894733605;0.04703031381919285;0.0484112597486738;0.111;1.908
36;48.94216206203236;48.82081629321653;359.96647664509743;107.67958753530012;107.67778750136769;3.851398107127336;380.2236964165043;0.04819015789502045;0.05013211539250728;0.111;1.901
37;49.230033304751;49.139450525510256;408.5353338181191;107.88825297005785;107.88721768732931;4.0056321873907015;365.2481261890988;0.04438908508861111;0.04542177111030598;0.1094;1.9045
38;44.42849374203941;44.355018813495604;283.4806815196409;107.2448178866643;107.24091386865976;3.525474950280747;394.8182874325655;0.056740363115234026;0.059006164173696564;0.1126;1.9045
39;47.19245979145976;47.0814809989601;416.3420515474489;107.5610590143331;107.5591174572993;3.4322871447649264;343.66285813468386;0.045402314471170026;0.047040262256323316;0.111;1.9045
40;47.480306580798064;47.55426942016005;463.9999999999942;107.77065768843158;107.77130109352993;3.252198923867343;332.29172676659806;0.04316874097254971;0.04329903325656968;0.1094;1.908
41;35.55408706344782;36.20848339732153;32.501225870827085;106.60512415081811;106.59262955415268;5.1213180545677615;973.9763434066141;0.1300981138219062;0.1271321736422562;0.1157;1.914
42;34.277484313376;35.29147969304472;21.247804413973366;106.60231688910454;106.58773065359604;5.5340397632759295;1215.3517251492965;0.1632418915715886;0.16176086692242178;0.1157;1.92
43;39.78289318715454;40.07612013880143;115.2595335107439;107.02534608340031;107.02252008758177;3.7803476806921763;608.4930634840811;0.08395877468016401;0.0819680609528982;0.1126;1.914
44;37.76557506344122;38.326307234269436;55.215284910705215;106.97750563642886;106.97566536788523;4.315889240021511;859.7255699935357;0.11534096820266035;0.11586078567786195;0.1126;1.92
45;38.758788027372205;39.166754437836865;80.52743718367284;106.99110199404552;106.98829522514414;4.043606845015922;721.1890825170842;0.09793746843356614;0.0969515307574544;0.1126;1.917
46;34.87472812753592;35.67000198831466;26.053164646805605;106.59561591048542;106.58171813781864;5.36297033034909;1084.734437515595;0.14495127797035226;0.1425136900673764;0.1157;1.917
47;36.948166704631106;37.60353233263989;45.00263600083173;106.77680812684747;106.76996053139393;4.431058339432633;915.0392852604707;0.12330820556591553;0.12214997785317536;0.11415;1.917
48;36.20590069076715;37.07514069095367;33.928230932700174;106.7759122016467;106.76945051730112;4.629584863401887;1059.3469583678768;0.14216099429826853;0.1427710305660313;0.11415;1.92
49;37.7445344348794;38.24747743500011;60.09509018582543;106.79675899193764;106.79044994506664;4.209790812539686;793.9445055243642;0.10799312443425046;0.105549162036521;0.11415;1.914
50;47.55499535202583;47.55426922393807;463.9999999999942;107.77003627827591;107.77130109352993;3.3256258293818037;332.29172609695337;0.044485273790568866;0.043299033256569947;0.1094;1.908
51;37.64775931866236;38.32627497968504;55.21533370053808;106.98347425181841;106.97566425280222;4.212198857755836;859.7243955265532;0.1124900637121206;0.11586083555402467;0.1126;1.92
52;39.189980971313645;39.51214917201839;91.2561380747748;107.21784896057319;107.21399592833424;4.1337334797224505;653.0695737102676;0.08517601799692924;0.08673412830164537;0.111;1.92
53;44.26062148676669;44.26146306877728;335.53607080514803;107.59558646912731;107.59518489810772;3.1283632700964787;368.9592511531147;0.05086450458128211;0.049357158416651725;0.1094;1.914
54;42.662490874266474;42.712594139560345;234.51568704551758;107.52888976478813;107.527741431157;3.4298080943145477;424.7185710199292;0.057258801500575066;0.05637883387122609;0.1094;1.917
55;39.774071744481006;40.07607976875219;115.2593081475403;107.02814148248743;107.02251964159257;3.709736135109988;608.4923896127617;0.08110374614766176;0.08196823918877988;0.1126;1.914
56;38.69942160021253;39.1667062266248;80.5273838775901;106.99529715268135;106.9882940579165;3.954703562433844;721.1881632018509;0.09482562458818447;0.09695164203143997;0.1126;1.917
57;41.92461810173539;42.01685097967922;215.2937421378312;107.29760335707594;107.29515117894505;3.4184903817567283;453.2169657788415;0.062077264835227824;0.061274955840366636;0.111;1.914
58;40.556886967238114;40.75076650651962;144.45997323123137;107.247460608492;107.24412126333205;3.7521455173650495;540.0561338470707;0.0719927576450249;0.07234144429399847;0.111;1.917
