;E_expect (kJ/mol);E_vac_expect (kJ/mol);Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dE_expect (kJ/mol);dE_vac_expect (kJ/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values C;epsilon values H-C;rmin_half values C;rmin_half values H-C
0;12574.077014652612;84.10078925346251;36.276363862528456;36.26443795824328;1165.9999999993515;108.9931472914456;108.99244167121576;6.308137202219124;0.2735713511335529;0.2762480958249141;0.2747325348210065;0.028676064002015025;0.029280029245543963;0.1094;0.0157;1.89846;1.487
1;12522.240021311804;85.45695592976274;37.83334364712199;37.827951263414135;34.29839901446333;109.00655526060561;109.00575347893542;36.983999561950014;0.2760331602965123;0.3104038866310139;0.3131762529662062;0.15494225441091766;0.15998603648744172;0.1094;0.0153075;1.91754;1.479565
2;12447.038648396887;85.49466945614006;38.16441243664389;38.16646529574247;26.161437030035078;109.05397802277868;109.05511693112715;45.8120601002664;0.2760680015437507;0.3272924014514817;0.3313509611025664;0.1741365656563536;0.18179775893127248;0.1094;0.0157;1.91754;1.479565
3;12846.814553471497;83.85582896040026;34.94124280483259;34.92851621647102;267.1906599064631;109.10378036632521;109.1042578542627;16.892147326765695;0.2737678216355732;0.2836179890017695;0.28198286198039724;0.05114501099169588;0.05108589386071362;0.106665;0.0153075;1.89846;1.487
4;12679.099249125615;84.59917474321563;36.35634133542347;36.3427682390366;34.03592401161713;108.68048919421473;108.6584918470786;29.983156839596774;0.27345752030685416;0.2994611061126268;0.29860149160045685;0.16189755774966014;0.16225496531673786;0.1094;0.0160925;1.89846;1.494435
5;12558.919066989693;85.9716557373392;38.19214592390009;38.19590701860847;16.347660301359404;109.26785699574116;109.28169081143915;39.0262812004612;0.27682749418832864;0.3187532939882331;0.3178085458591029;0.16704509905928658;0.16950335265036914;0.1094;0.0160925;1.91754;1.487
6;12944.176078080478;86.14469619151785;36.77822407250896;36.827987894962746;6.371521448485326;108.64953452085123;108.60380428885179;72.73491060341203;0.2765908925712521;0.3962017787747691;0.4014329306163628;0.2415426502974781;0.19853845743675605;0.106665;0.0157;1.91754;1.494435
7;12423.57839138315;83.67628196913508;36.485363459016256;36.441964024562424;12.123984170828914;108.67685620880238;108.60771326796066;35.920583910610716;0.2741903247245808;0.3118545609365384;0.3095560505496953;0.2509007194640785;0.2588852081472943;0.1094;0.0157;1.89846;1.479565
8;12802.019497256326;84.71032623376783;35.955928406312;35.96220500813373;1165.9999999993515;108.99356137400801;108.99244167121576;6.2885457408056675;0.2734924708594002;0.27738144179387025;0.2746467996283093;0.02906706247581417;0.029280029245542214;0.106665;0.0153075;1.908;1.487
9;12679.022034145057;85.71778139765331;37.436883320744315;37.46162986765545;31.206042142025947;109.18292339399493;109.19201403599016;30.526907847059377;0.27467633085982224;0.3004450351447689;0.30059501089766805;0.1315921272572483;0.139568457315803;0.106665;0.0160925;1.91754;1.487
10;12583.173622112505;85.59300951438641;37.692974883521146;37.72024473078409;26.11852712020454;109.24546162775052;109.2603480426505;31.39734637023785;0.2742640732139752;0.3013665776599149;0.3016512486397287;0.13349840930684986;0.14158888316709614;0.112135;0.0153075;1.908;1.494435
11;12508.742224791962;85.64497442166794;38.017208245266254;38.06992190936895;9.126445262743143;109.34951927814213;109.39220921911108;42.28349128985032;0.2744209224757269;0.3248090803304205;0.32235561307251664;0.1987890853345738;0.20203542054117654;0.112135;0.0157;1.908;1.494435
12;12771.61433855362;85.37386035795758;36.7335018629421;36.747361519092934;80.43291488284241;108.97776372592308;108.97509554626652;22.192781354579147;0.27376287065340205;0.2890044576660329;0.2877957994206177;0.09930304290426928;0.1027637933539442;0.1094;0.0153075;1.908;1.494435
13;12395.443337073422;83.82461340850622;36.983791917448286;36.702897681136726;1.6291417732972058;108.29250671727439;107.99385223565014;56.74498396625168;0.27416816057119964;0.5683828811247635;0.3559326791848089;0.5218455663881337;0.23333556158057986;0.112135;0.0153075;1.89846;1.479565
14;12315.780705353234;84.72613276704298;37.940668986075934;37.92299390708106;5.3837516054600725;108.74290393101164;108.72315395034208;83.31353820861747;0.274205629416618;0.4196045566082099;0.4315635051453498;0.3645236658662469;0.3688908196366675;0.112135;0.0153075;1.908;1.479565
15;12640.451720750782;86.54828597358542;38.37124454849985;38.44638397182509;5.493935395317318;109.44166440023396;109.50612630883819;52.610256959718065;0.27655891935581634;0.3535773938721779;0.3475201613370785;0.2268100669392265;0.21295442769968292;0.112135;0.0153075;1.91754;1.494435
16;12940.702089519044;85.33129641246488;36.026278726330816;36.028444817779906;1165.9999999993515;108.99157842153579;108.99244167121576;6.299230788275093;0.27407090305391674;0.26820595842447104;0.2752267153564824;0.03017513855054587;0.029280029245542287;0.106665;0.0157;1.908;1.494435
17;13039.271424410257;86.19908700180517;36.50048803796048;36.50195787679306;483.7138243494976;108.99345554011929;108.99433040667057;9.319154265702831;0.2750897557452445;0.269399578562485;0.27760389030882193;0.044317869612512;0.0431195348360975;0.106665;0.0153075;1.91754;1.494435
18;12978.587449729766;86.45799707098783;37.01958420120911;37.00360403545998;1165.9999999993515;108.99315035890827;108.99244167121576;6.34293535925537;0.2741713569328413;0.27017415995315963;0.2753428013126329;0.030218168112894787;0.029280029245543876;0.1094;0.0153075;1.91754;1.494435
19;12906.281090035149;86.51091972129498;37.360875927189845;37.345751442834846;845.8206992855718;108.99972484726456;108.99919128271677;7.481685355140378;0.274000941461336;0.27059245962996364;0.27563041520484005;0.035644403946724385;0.034640510656930634;0.1094;0.0157;1.91754;1.494435
20;12401.327696174658;84.47655971974771;37.42027807983689;37.33125284426612;6.034450549332823;108.63807628302271;108.5256513164395;74.69173396503014;0.2756451792999365;0.3990235787635916;0.40649962852271343;0.3540038440460665;0.3364245830270683;0.112135;0.0160925;1.89846;1.487
21;12809.26008023818;84.94784943832425;36.1819153612035;36.17075331991577;61.947464167785384;109.11637455879006;109.1168064926143;33.55649346878848;0.2751223666105714;0.3002787112228849;0.30611914153958963;0.12153339246746275;0.11914153239028052;0.106665;0.0160925;1.908;1.487
22;12815.690267170283;85.39110043607558;36.79045085290792;36.588404610890656;1.4345428057416725;108.28125617109686;107.91838122555487;24.788366028344;0.276011854751106;0.3987344435135235;0.29328135592276866;0.5439990066215278;0.17796174450149502;0.106665;0.0157;1.91754;1.479565
23;12653.13776364957;85.66275391009934;37.87513555070955;37.51026714662603;1.4550671929208254;108.28113311492164;107.92781064402641;46.323610019005024;0.27513117110645696;0.5922839810273074;0.3317094982025863;0.5393430218273126;0.18794032004697372;0.1094;0.0160925;1.91754;1.479565
24;12640.247715269812;86.79889987513387;38.70906888397849;38.697848770929106;78.76665761864412;109.15781292253624;109.16082302509628;19.43956278564934;0.2742520369541843;0.2804885425588643;0.28506231859640424;0.09574704799056807;0.0935543252669627;0.112135;0.0160925;1.91754;1.494435
25;12679.746006352405;83.57865148208526;35.32952046393989;35.319669791758756;2.9557210051336904;108.7901787894322;108.54123680087892;42.466811277553404;0.2827621139241053;0.3918670719521969;0.32986254262126485;0.6411693221322182;0.5416125452387619;0.106665;0.0153075;1.89846;1.479565
26;12677.469328520252;83.8879963088536;35.64587552862448;35.63807575816378;1165.9999999993515;108.99108065752641;108.99244167121576;6.277433366553304;0.2735233462321017;0.2748882632290561;0.27467347825644906;0.02997454466676485;0.029280029245549424;0.106665;0.0157;1.89846;1.487
27;12449.117768072396;85.02435163242791;37.684648457617286;37.68781247892975;38.9616322274982;109.22402926565563;109.23842780749102;28.660325215856737;0.27514081293985154;0.29554082880955884;0.2980689432986753;0.11719466496169473;0.12139426489034727;0.1094;0.0160925;1.908;1.487
28;12636.128397419743;85.87122116810639;37.77913060917147;37.786647241604854;20.574332134507166;109.15512743391682;109.16175071847542;56.26542146411529;0.27712659886383817;0.3511490012224782;0.3570040820227511;0.1725938597181948;0.18323950445326728;0.1094;0.0153075;1.91754;1.487
29;12345.561995972175;85.19901567475273;38.26454014521379;38.276706669048494;20.873298735807854;109.1600217642982;109.1685328269853;46.45278144324397;0.2756690554589015;0.3290979415500802;0.3324442854999256;0.18021935333053848;0.18862164524283395;0.112135;0.0157;1.908;1.487
30;12693.268889753821;84.76157993132645;36.4547608869381;36.4484577384073;327.7762211638702;109.02431651122689;109.02607825616579;10.89982916939848;0.27450329136696544;0.2773596283303849;0.2779441623989365;0.050713298579896766;0.05009174129739696;0.106665;0.0157;1.908;1.487
31;12440.50481406711;85.7032496894288;38.310930644466474;38.401124329701545;3.2023204898013886;109.49364031024989;109.6148857307645;54.15746245708554;0.27674423776500084;0.3749445951651825;0.35144824012314296;0.2914688776570133;0.2242247523139305;0.112135;0.0160925;1.908;1.494435
32;12115.080146101403;84.80539652849211;38.785942274574545;38.805025223799404;3.9728104793900503;109.08255736162964;109.06653749590569;31.14276273282589;0.2753581585303104;0.3213012958706296;0.3022251860542507;0.3284585708979555;0.29474258634873146;0.112135;0.0160925;1.908;1.479565
33;12438.114959142229;83.49897524281505;36.22426769697711;36.20649157325745;47.38147563688922;108.8146330479991;108.80032662072271;26.95741356296479;0.2738246810111269;0.2922941805588279;0.2942909963032255;0.1423236559937071;0.15281695107286614;0.106665;0.0160925;1.89846;1.479565
34;12667.624980654875;85.0224509631272;36.81330957496381;36.81190780389892;1165.9999999993515;108.99412149543171;108.99244167121576;6.3330745403884645;0.27371666391474475;0.28047954033751626;0.27488640825531685;0.02879272064242726;0.029280029245542318;0.1094;0.0157;1.908;1.487
35;12622.314834325083;84.41239615134899;36.39032587644832;36.38309611987229;248.81360830208104;108.97057972901743;108.96726907289549;14.987093289932506;0.2741132363702999;0.28622442947777826;0.28059200602207063;0.06676048107018502;0.06685301473386793;0.106665;0.0160925;1.908;1.479565
36;12923.229317986608;84.53041113217535;35.30290940787643;35.2974508240194;38.24978203761208;109.00496786395054;108.99045751985642;40.52782743310141;0.2732839147437738;0.31919816531254736;0.3177486034643313;0.13358356359090473;0.14096128078497308;0.1094;0.0153075;1.89846;1.494435
37;12268.069222142272;83.94284369353106;37.49184857687056;37.33059098851483;3.7485311123267264;108.5188112296782;108.32491531824171;67.67352074838396;0.27425378535181555;0.4249780946158917;0.3853445554455124;0.3924645893483341;0.32295878753296997;0.112135;0.0160925;1.89846;1.479565
38;12691.994146819121;85.9574715902277;37.64987659658585;37.64944792591821;289.1147673259892;109.03424551356292;109.03046567331927;11.637267526169767;0.2747397955748229;0.2841628233628412;0.27865529104715964;0.05422912199900954;0.05283032127160868;0.1094;0.0157;1.91754;1.487
39;12709.66856962718;83.50782864300456;35.17037001945329;35.12907602521557;14.477194162650594;109.29648949983812;109.3399928740487;55.640216758204616;0.2756904093108448;0.363549826830601;0.3543141851808147;0.2206668768969563;0.22138481074271846;0.106665;0.0157;1.89846;1.479565
40;12743.514588503142;84.97867564183949;36.467469254321095;36.464573396141866;880.5883944432733;109.00037198709043;108.99892757471973;8.118929909993689;0.2739340078612858;0.28148819217715304;0.2758523391967795;0.0326034303246513;0.03321462048728304;0.1094;0.0153075;1.908;1.487
41;12423.394778331254;84.63008758140654;37.414847191440394;37.396485350469725;43.84578864435772;108.82004767884665;108.79324368116603;28.12293118124249;0.274037225404944;0.29906507620063233;0.2962275971186697;0.15116958834193545;0.15824942081599389;0.1094;0.0160925;1.908;1.479565
42;12610.618307657376;84.27875874595907;36.29290985486285;36.296242278720776;1165.9999999993515;108.99201917546284;108.99244167121576;6.304938076139072;0.2732729300613145;0.27531000837760483;0.27443420016343584;0.029148025392522942;0.02928002924554823;0.106665;0.0157;1.908;1.479565
43;12689.265338409126;86.37200566788351;37.9255458946426;38.07493358835629;2.384971075418361;108.76755462939795;108.67055337341664;46.25065358232038;0.2769461985646154;0.436494671748094;0.333054297287911;0.3691553638499889;0.2682207185952702;0.1094;0.0160925;1.91754;1.494435
44;12439.421916667307;84.1949124717076;36.89348137912812;36.89718072271479;690.4979298556416;109.00227876266906;109.00081508494611;8.123783585230802;0.2729165561203373;0.27565425415464445;0.2748442838676577;0.038239405847516825;0.0374484919867932;0.112135;0.0153075;1.89846;1.487
45;12879.274758669035;84.33320108547015;35.24585401125646;35.27613919058774;5.487374949100404;108.29429901179053;108.19663570553848;38.26943276138528;0.27238470098012824;0.3406528568314454;0.3124519444778211;0.2986188954352121;0.2296275286446505;0.106665;0.0160925;1.89846;1.494435
46;12942.192361321304;84.2823538084422;34.92399788515245;34.973603234409126;4.438265575967876;108.48398235104936;108.3775123550003;53.458533302513636;0.2723875223336202;0.3782820922116486;0.3462946714195503;0.30631393246336325;0.24349803693889255;0.106665;0.0157;1.89846;1.494435
47;12742.790953032405;85.37930199164315;36.822388309138;36.86815072523769;8.051014977121326;108.48028349031662;108.44014134515548;62.31946804309428;0.27408049544098323;0.3657952869856137;0.3704855947411297;0.23471886102376635;0.1916617362218256;0.1094;0.0157;1.908;1.494435
48;12675.647464544409;85.43133287553627;37.118605441707686;37.18875917873195;5.1809362738564015;108.44686228925337;108.4043428385216;68.39512983166252;0.27432512423697986;0.3932949765763919;0.3874281543087555;0.2664417868494611;0.20009184524727025;0.1094;0.0160925;1.908;1.494435
49;12687.584004304761;84.24187581125955;35.94885422071421;35.95149577245281;907.1294874830553;108.9993823410383;109.0002137394241;7.875147554121328;0.2734622245939598;0.2759171486321809;0.27527054959582603;0.032531291222110716;0.03272403405067716;0.106665;0.0153075;1.908;1.479565
50;12514.283171250332;85.72785164127149;38.13195845062583;38.13067571966136;1165.9999999993515;108.99192088876605;108.99244167121576;6.395806442255175;0.2735731671228641;0.2790504041453592;0.2747667724073068;0.029525272019468318;0.029280029245542093;0.112135;0.0157;1.91754;1.479565
51;12884.304228698868;84.70340587350285;35.557479860934436;35.626186932571244;2.5352061398733285;108.72661498432522;108.58441718948264;135.2812127799526;0.2729936481702617;0.6388768867365257;0.6060871540893319;0.4735140943114206;0.4328624011959368;0.112135;0.0153075;1.89846;1.494435
52;13095.73308286178;86.19889947081998;36.18192626787746;36.27600472086918;1.8098362902544136;108.36633101118393;108.19226241267334;31.81106367250493;0.2730497128586624;0.3894506057548171;0.3012428363434518;0.4100205711614739;0.1991135908384873;0.106665;0.0160925;1.91754;1.494435
53;12595.051653079743;85.69032163540797;37.770652855548995;37.77007093159471;897.9688358665843;108.99989105994514;109.00090588398932;8.060713797757362;0.2737752874316277;0.2800915778999615;0.2756673896748601;0.03320139905611733;0.03285445040559544;0.112135;0.0153075;1.91754;1.479565
54;13005.464587231541;85.27727727356076;35.401183810404;35.71545973622564;1.3069073742055388;108.49552855623709;108.1602812768514;63.929493619850504;0.272449658035658;0.728029712674536;0.3736582650773399;0.5726553575435464;0.2041171422052068;0.106665;0.0160925;1.908;1.494435
55;12737.908681677844;83.64438913376226;35.12019327007705;35.152627767541176;3.0328000000474358;109.68264033059185;109.81821296738602;46.17579399565813;0.27675279224688776;0.37162116621030455;0.33272717322978657;0.3182948235103353;0.2365827164586079;0.1094;0.0153075;1.89846;1.479565
56;12491.43523136604;83.87875585463355;36.3896790543592;36.372929926534425;12.213964664021615;109.36084447413832;109.40596668296858;35.83868020014645;0.27517282659807984;0.31856989996506113;0.3102751375939519;0.22402212821401665;0.22904373231315026;0.112135;0.0157;1.89846;1.479565
57;12606.212888813674;86.20606633825001;38.24106160251788;38.24120053009415;39.252544810242355;108.71981962819314;108.70547426883371;30.049134290299605;0.2734850484941934;0.3012100769857893;0.29873278950125115;0.15152983534913922;0.14943089354376654;0.112135;0.0160925;1.91754;1.487
58;12748.91787472584;85.15337200027999;36.61150007876074;36.61765726476783;1165.9999999993515;108.99416291249037;108.99244167121576;6.316474935346164;0.27326955042938794;0.27440037721421673;0.2744350795550143;0.0294650677166286;0.02928002924554398;0.106665;0.0153075;1.91754;1.479565
59;12556.112640417205;84.73809421926924;37.027838932459346;36.97368014025877;4.708200044028075;108.38339164387712;108.20314199659131;48.910749331585905;0.2721131058341621;0.3508398708898557;0.3351443360996336;0.393100217086136;0.3500689012311469;0.112135;0.0160925;1.89846;1.494435
60;12226.491590210591;84.71330378933469;38.248264546187855;38.26730569279382;23.48103695355811;108.89498205026436;108.8785712723954;18.71652196470761;0.27292851772729343;0.2827015118477569;0.2830104362832576;0.1121572147156182;0.1192796864261478;0.112135;0.0157;1.908;1.479565
