;E_expect (kJ/mol);E_vac_expect (kJ/mol);Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dE_expect (kJ/mol);dE_vac_expect (kJ/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values C;epsilon values H-C;rmin_half values C;rmin_half values H-C
0;14696.979418021556;73.5854162989762;17.212775099168027;17.255252062383175;1753.999999998738;130.87012340672806;130.80756937446708;5.342179344758278;0.22279676109901972;0.0;0.22381916560148565;0.0;0.07133288836748904;0.08205;0.011775;1.8126;1.41265
1;14865.691853344993;73.52969236462302;16.51681830810167;16.524383540336352;618.1829971626374;133.56124465266257;133.72684066039358;9.255066039733057;0.2228930165027943;0.0;0.22594644764011654;0.0;0.20699366132525665;0.07999875;0.011775;1.8126;1.41265
2;14712.545356325689;73.10087664907319;16.638867229486646;16.708357515920113;187.5364294624836;131.8955232119067;131.7099787159448;20.01301018791116;0.22340862111422224;0.0;0.23731780720815135;0.0;0.19837202091384;0.08205;0.011775;1.803537;1.40558675
3;14694.03660023698;73.96518641267157;17.59710138157553;17.64694167574106;1086.4461875852503;129.46969803937588;129.339960223502;7.057548942655567;0.22265512451720645;0.0;0.2244376272567721;0.0;0.0998132778145607;0.08205;0.011480625;1.821663;1.41265
4;14916.63045702726;73.41676417474513;16.144515435515846;16.207527112982348;151.8206476912588;135.36834284091776;135.4478579578753;15.937097559190333;0.2229538354289584;0.0;0.23188848962080594;0.0;0.3995337394591565;0.08205;0.011480625;1.803537;1.41971325
5;14601.350703431215;73.66062730282145;17.64481153880387;17.713174417663158;956.3429474034697;129.09709327683692;128.8620934003129;7.737951847715776;0.22277992064509736;0.0;0.22491978024194906;0.0;0.1087711452675371;0.08410125;0.011480625;1.8126;1.41265
6;14775.908683342832;73.24508799296895;16.574354960637212;16.59897037933079;729.755365247055;133.06364938834065;133.14732937466783;8.767654616311662;0.22311797116706789;0.0;0.22585742756556934;0.0;0.15632687849193455;0.08205;0.011775;1.803537;1.41265
7;14653.74882553256;73.17202227818841;16.958460838844815;17.01488691567413;55.56140984982178;130.5749505722752;129.75307310901138;43.79391835109542;0.22336778080317327;0.0;0.2838656075174794;0.0;0.3250262348715291;0.08410125;0.011480625;1.803537;1.40558675
8;14696.979418010682;73.5854162989762;17.363561479206204;17.25525206242666;1753.999999998738;130.83198511463243;130.80756937446708;5.34217934503645;0.22279676109901905;0.0;0.2238191656015912;0.0;0.07133288836748733;0.08205;0.011775;1.8126;1.41265
9;14793.286600164442;73.88353265298079;17.26097267925982;17.168087214232227;1391.379890852607;131.36732356142954;131.32710980986735;5.874524377455863;0.2226610234168509;0.0;0.2238975033436184;0.0;0.08157659795965562;0.07999875;0.011775;1.821663;1.41265
10;14574.665387327952;73.1489249822749;17.2122729953945;17.308180601192838;118.37481312417557;129.04656251561602;129.18645317089366;31.60333387261007;0.2232688171171341;0.0;0.2565722053265861;0.0;0.2122244300405144;0.08410125;0.011775;1.803537;1.40558675
