;E_expect (kJ/mol);E_vac_expect (kJ/mol);Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dE_expect (kJ/mol);dE_vac_expect (kJ/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
0;47274.924666142615;296.711260754196;109.53643982995209;110.06977272278971;985.9999999972918;126.34951560719601;126.28085976041605;6.5482380261712025;0.35401533173113703;0.0;0.35498299374238923;0.0;0.023521630683372676;0.085;2.45
1;28599.664915444297;152.42852739195249;40.298992070345776;40.48579147058118;1280.0000000016096;148.18414988965122;148.92336231809716;5.924897453245555;0.2633891545832868;0.0;0.2644532422860317;0.0;0.06729208533716513;0.0350482467832;2.34738763255
2;28932.906903106435;207.75164975373363;93.9868468898527;94.47965536608407;1635.9999999957038;112.44411585088713;112.19579429510534;5.2558448722373345;0.2254869596528913;0.0;0.2264649011671997;0.0;0.014101656958136437;0.1085;2.285
3;26988.786565601866;191.48809359699925;85.6512040798112;85.99260620179787;1.0120086241787205;111.90828949778812;111.94190885078064;1.9358532168121487;0.2227462129745882;0.0;0.2228807659660634;0.0;0.00510486814053603;0.1;2.27
4;26674.323829803834;190.93921456590985;86.4441588354245;86.70157842373214;1.0053227285201043;111.8131319125062;111.93884121124512;0.5061945283058612;0.2228109278144635;0.0;0.22282012763654127;0.0;0.001199898198276747;0.1025;2.265
5;26354.75716888377;190.33162511507408;87.17836979056757;87.37225571142879;1.004383226775256;111.71590781160091;111.93790208126678;0.15452343342035296;0.22288634873132668;0.0;0.2228872057580848;0.0;0.00024812876699898545;0.105;2.26
6;26240.79512647796;188.27841705154702;85.55662359157006;85.77489579579432;1.0014492796763057;111.79415809149862;111.93811723643782;0.11500254542867695;0.2228868956420563;0.0;0.2228873703427829;0.0;0.00025746792407192385;0.1025;2.26
7;27122.816153435386;193.65796474160425;87.3334773030258;87.62635892222119;1.022145024567456;111.85160292891138;111.9426301140958;2.324602189486209;0.2228571311611483;0.0;0.22305102850056446;0.0;0.005878679606615265;0.1025;2.27
8;26798.25356026518;193.04624738533482;88.10089770071018;88.31289237827976;1.0154225015385758;111.72842326324022;111.93827717154993;0.6275217576287068;0.2229034264014776;0.0;0.22291755883830894;0.0;0.0010486576439005225;0.105;2.265
9;26550.874933085517;188.82451501378426;84.79219183910358;85.0806744637069;1.0027880582839286;111.8673079734553;111.93878945786709;0.4411472348131728;0.2227960460796847;0.0;0.22280303391758025;0.0;0.0011240842237730962;0.1;2.265
10;27257.292569361158;195.8197755002313;89.0278592423727;89.25026411769842;1.061955541807892;111.76182060069542;111.94163453737364;2.8641621089884617;0.22305408572716487;0.0;0.22334811383419867;0.0;0.005667899699056871;0.105;2.27
11;26127.353144415487;186.21794082212014;83.93251690996541;84.16818749331728;1.0007151133740215;111.84438832140259;111.93813010797078;0.10505053488584372;0.22295871783266324;0.0;0.22295911380211375;0.0;0.0002613951350227393;0.1;2.26
12;47274.92466611166;296.71126075419636;110.08475936282323;110.06977272291391;985.9999999972918;125.59015855657587;126.28085976041605;6.548238025983533;0.3540153317311389;0.0;0.3549829937423357;0.0;0.023521630654406846;0.085;2.45
13;28599.664915497946;152.42852739195283;40.095177318846396;40.48579147036696;1280.0000000016096;149.13860974588658;148.92336231809716;5.924897453109762;0.26338915458328643;0.0;0.26445324228598266;0.0;0.06729208531249897;0.0350482467832;2.34738763255
14;28932.90690311109;207.75164975373383;93.43123200380629;94.47965536606563;1635.9999999957038;113.4900693462422;112.1957942951053;5.255844871985116;0.22548695965289256;0.0;0.2264649011671073;0.0;0.01410165695802982;0.1085;2.285
15;19936.497134354944;149.676661968374;58.847630557174654;72.39033269951598;1.0000000016807462;142.92833066546405;111.93793503207657;0.0;0.2645455997318302;0.0;0.2645455997318302;0.0;5.1619136559035694e-08;0.11;2.16
16;19745.843994507042;146.90205850060988;57.6051245791589;70.37834179114331;1.0000000005020409;142.9283306208959;111.9379350337406;7.62939453125e-06;0.28331663187563505;0.0;0.28331663187563666;0.0;0.0;0.1075;2.155
17;19498.45767168825;146.35302441032053;57.905539060432645;70.81885299212927;1.0000000004874892;142.9283305621173;111.93793503214931;1.0789593218788871e-05;0.28753503172437594;0.0;0.2875350317243792;0.0;4.214684851089404e-08;0.11;2.15
18;19993.50567470626;147.42346680532157;57.288148160423994;69.90910274748758;1.0004255963154218;142.92833071562075;111.94414860365204;1.0384424122705622;0.2796648063372429;0.0;0.2796956519267542;0.0;0.008782366438317358;0.105;2.16
19;22877.495660574503;144.2700823848082;56.39043453052722;55.216809208862344;1.000414946027728;142.92833059001944;141.14389750333348;0.11970519922279567;0.3150459461439987;0.0;0.3150463100103311;0.0;0.0005234642657210731;0.105;2.15
20;19964.331789085438;148.54826448959162;58.068227829197596;71.15059660181163;1.0000000007275958;142.92833068897949;111.9379350321478;1.3214498959113138e-05;0.2712645276275468;0.0;0.271264527627552;0.0;4.214684851089404e-08;0.1075;2.16
21;19713.191397378407;147.98872673921238;58.37302334880762;71.5956204182605;1.0000000008949428;142.9283306034651;111.9379350321278;0.0;0.2744636627903652;0.0;0.2744636627903652;0.0;5.960464477539063e-08;0.11;2.155
22;22948.5704951795;145.30850846486987;57.1486290217259;55.97093672964919;1.000578441290614;142.9283305752211;141.13618319476367;1.2339591664344411;0.29952323588656643;0.0;0.2995639018985084;0.0;0.010424716459471234;0.1075;2.15
23;23157.21838913344;145.8201502279829;56.83631100725097;55.647986169428975;1.000063963405886;142.92833064077197;141.14358435823974;0.018258083206017663;0.2946022313230456;0.0;0.2946022403754577;0.0;8.071868653950916e-05;0.105;2.155
24;47274.92466612327;296.71126075419664;109.4706143178472;110.06977272286771;985.9999999972918;126.32875654206008;126.28085976041605;6.548238025391972;0.354015331731142;0.0;0.3549829937421642;0.0;0.02352163062462133;0.085;2.45
25;28599.664915491983;152.42852739195268;40.395150166062415;40.48579147039064;1280.0000000016096;147.33327617069926;148.92336231809716;5.924897451003202;0.2633891545832881;0.0;0.2644532422852292;0.0;0.06729208531893327;0.0350482467832;2.34738763255
26;28932.906903115738;207.75164975373391;93.73387397664312;94.47965536604714;1635.9999999957038;112.50732658495508;112.19579429510523;5.2558448722998765;0.2254869596528923;0.0;0.22646490116722395;0.0;0.014101656958082241;0.1085;2.285
27;26240.79512651937;188.27841705154702;85.84930595452269;85.77489579562865;1.0014492792537442;111.72387970955972;111.93811723646911;0.11500257124193493;0.2228868956420568;0.0;0.22288737034299647;0.0;0.0002574678568034222;0.1025;2.26
28;26354.75716904775;190.33162511507402;87.40167328793898;87.37225571077276;1.0043832251976033;111.66564883705144;111.93790208138628;0.15452339424443404;0.22288634873132615;0.0;0.2228872057576497;0.0;0.000248128507484662;0.105;2.26
29;25820.9876123984;185.6747858431417;84.98901856279953;84.85049465836322;1.0004371936057903;111.72225488324469;111.93797212800357;0.027751420006674264;0.22307562892253088;0.0;0.22307565654155032;0.0;5.806090558606497e-05;0.1025;2.255
30;25925.31764956312;187.67509385213887;86.52075999545137;86.43348252633946;1.0013672575606511;111.67061810204731;111.93789650411091;0.045814015483445034;0.22299075084000824;0.0;0.2229908261408413;0.0;7.842492319971033e-05;0.105;2.255
31;25509.397055667592;185.0758633642069;85.63560861653458;85.49793441201365;1.0004576765589426;111.67753256355064;111.93791606856726;0.015973718554453276;0.22320777771041905;0.0;0.2232077868556086;0.0;2.841099332000293e-05;0.105;2.25
32;25717.200360152103;183.66761738317317;83.43054700645409;83.258475206388;1.0002012383785903;111.75040775549269;111.93798194793537;0.026240861902587783;0.22322817962483926;0.0;0.2232282043021107;0.0;6.408734950976015e-05;0.1;2.255
33;26127.35314441544;186.21794082212014;84.27341515454567;84.16818749331748;1.0007151133740215;111.75580674414152;111.93813010797106;0.1050505243580952;0.2229587178326637;0.0;0.22295911380203487;0.0;0.00026139508065731973;0.1;2.26
34;25414.400000792764;183.1275633401944;84.12085900199423;83.9296226048492;1.0001435426032814;111.72280023011804;111.93794231798012;0.007310401280630098;0.22337170915380655;0.0;0.2233717110678168;0.0;1.3832066588231955e-05;0.1025;2.25
35;25319.959019306207;181.17282278065608;82.577755407554;82.35264597080162;1.0000617689395872;111.74737965442957;111.9379468282448;0.006880233503924196;0.22360305175362225;0.0;0.2236030534472525;0.0;1.651210036808963e-05;0.1;2.25
36;47274.92466616583;296.71126075419664;110.18887733093578;110.06977272269751;985.9999999972918;126.3068256555682;126.28085976041605;6.54823802628046;0.35401533173114136;0.0;0.3549829937424258;0.0;0.02352163067105158;0.085;2.45
37;28599.664915539663;152.42852739195283;40.34021333674248;40.48579147020008;1280.0000000016096;146.81941674868938;148.92336231809716;5.924897453487606;0.2633891545832868;0.0;0.2644532422861185;0.0;0.06729208531366862;0.0350482467832;2.34738763255
38;28932.906903120387;207.75164975373366;94.18434566885851;94.47965536602831;1635.9999999957038;112.34671825307638;112.19579429510522;5.25584487186176;0.2254869596528901;0.0;0.22646490116705906;0.0;0.014101656957856663;0.1085;2.285
39;28837.39637625267;195.7424879503826;83.32176984268946;82.85239939746091;2.4427872532547483;112.9649986090487;113.54502882223973;45.600599203009914;0.22272340531627072;0.0;0.28788252876583376;0.0;0.26753906553986745;0.09;2.295
40;29732.965200124232;203.635899230046;77.02321659840916;87.1635066722538;2.815866708332274;127.39069113690277;113.82928015145448;33.23344898909328;0.2239876479374116;0.0;0.2604647013444881;0.0;0.1041106261842442;0.095;2.3
41;29520.238273758398;201.08131666859313;85.93420108690854;85.45983319306939;1.7478682782650954;113.42549938587116;113.81564841727086;37.52341568037658;0.22343317691736272;0.0;0.2691662911206398;0.0;0.11677217251159347;0.0925;2.3
42;29021.06891781852;198.245083243736;85.05520256046269;84.62029529986745;2.232874194361827;113.09151181774573;113.63636232141602;47.471973960880604;0.2230123355995258;0.0;0.2929025695961203;0.0;0.2120232127713306;0.0925;2.295
43;28684.80854855326;197.89795901056806;85.9363474411952;85.61827768844925;5.416635993492278;112.61217429287062;112.99136540315641;64.47311291374646;0.22301571094024866;0.0;0.34094651321475794;0.0;0.3013704889893121;0.095;2.29
44;29319.54546263237;198.51556161277009;84.2132797042297;83.69684956071563;1.4943950423164314;113.37940752805538;113.81387648543631;38.765153891432135;0.22300900596391898;0.0;0.2716188715655967;0.0;0.12123364768630646;0.09;2.3
45;29207.679084475585;200.7370028472154;86.76522245129357;86.36577063867723;2.446083039980857;113.18265247593656;113.67198649278222;46.603082177458575;0.2234192653019236;0.0;0.2909737526418176;0.0;0.17804915138175526;0.095;2.295
46;28501.647293690497;195.46762493176925;84.27584559796317;83.92061029781156;4.073937064115807;112.46780950744926;112.77682371950056;78.54311984927719;0.2227410061433477;0.0;0.3851206351354276;0.0;0.30976614076129305;0.0925;2.29
47;28314.508558114405;193.0270965987128;82.61438006224516;82.22865638027723;3.078759332202569;112.31963559148086;112.58401958323992;90.68736682501282;0.22257234683102575;0.0;0.4255885648557085;0.0;0.30284734616072384;0.09;2.29
48;47274.924666096194;296.71126075419664;110.37890610821522;110.06977272297605;985.9999999972918;126.32815537876705;126.28085976041605;6.54823802627832;0.3540153317311389;0.0;0.3549829937424227;0.0;0.023521630718183948;0.085;2.45
49;28599.664915480054;152.42852739195283;40.42728373272457;40.48579147043849;1280.0000000016096;149.01518368545166;148.92336231809716;5.924897453904178;0.26338915458328643;0.0;0.26445324228626743;0.0;0.0672920853289683;0.0350482467832;2.34738763255
50;28932.906903120445;207.75164975373366;93.98967798838116;94.4796553660281;1635.9999999957038;112.96369638038877;112.1957942951054;5.255844872274962;0.2254869596528933;0.0;0.2264649011672157;0.0;0.01410165695804183;0.1085;2.285
51;25717.200360152183;183.66761738317325;63.885120345220024;83.25847520638777;1.0002012383713128;143.22146294529557;111.9379819479357;0.02624084526603077;0.2232281796248388;0.0;0.2232282043020789;0.0;6.408735643919614e-05;0.1;2.255
52;25511.37042340653;179.63274895710174;61.86647215121508;80.04692652712238;1.0001201096956909;143.4105618029486;111.93798369601429;0.026397817534278844;0.2237480601685425;0.0;0.22374808508387756;0.0;6.719673642469008e-05;0.095;2.255
53;25613.987805892208;181.65359363199352;62.87285304494677;81.65730167213471;1.000137071726303;143.3722163652611;111.93798306906116;0.0260590299200416;0.22345054715305285;0.0;0.22345057146529607;0.0;6.560963505946786e-05;0.0975;2.255
