;Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
138;32.923365901270444;32.91079413751343;12.75836542782707;111.94886279424095;112.03610168511585;0.19914594285476891;0.20165233061283164;0.35669454552894064;0.3635577107020179;0.1022;1.8975
139;33.149246885452555;33.13947822902851;21.364240117214663;111.77213130534328;111.82743555672842;0.2022446931629424;0.20518193586784214;0.30162185698143124;0.3146993658981008;0.1022;1.901
140;33.907645750271485;33.907389342544406;230.7666425872086;110.87093569315472;110.87614211124794;0.18692108816386796;0.1911438241826523;0.11300558354864244;0.11626455176243004;0.1058;1.894
141;33.527529103327744;33.52387940090356;67.8148223460867;111.32274804711383;111.34215066347276;0.19486756410556455;0.199139067924588;0.2036553446568228;0.21247851237528514;0.104;1.8975
142;34.181402162839504;34.18207173407135;358.8897271931849;110.68021748508006;110.68266426103146;0.1859119161191713;0.189780684794917;0.08310040274282937;0.08347645064614931;0.1058;1.8975
143;36.384947881041796;36.37893426587429;1074.1445000375818;108.94368958359085;108.94376815274859;0.18488835489453195;0.184266314084132;0.031657241377849143;0.031392429922316674;0.1094;1.908
144;35.07156848247217;35.066813628054106;1249.7926213524868;109.65162977062886;109.65014554354799;0.1860277768286729;0.18491593614872207;0.030054627546578037;0.028824693662877782;0.110623;1.887
145;34.341066627898286;34.2554105511864;5.346110916747666;111.43418297203388;111.65031027107149;0.27985635409269904;0.2636839389023142;0.5366940848273554;0.4919997535452614;0.1022;1.92
146;35.56811956764844;35.53940378631394;28.867843785672306;110.36584267397329;110.4233277944586;0.24534319510623898;0.2498680708798582;0.3514279587084579;0.36389327452306003;0.104;1.926
147;35.100322824415734;35.067166517086626;26.52767756245501;110.65436245664246;110.72303996777019;0.2406438169652217;0.24390312378844575;0.36093970406162457;0.3788351198990487;0.104;1.92
148;35.92470879104349;35.915737750955756;176.84961453998582;109.73206303606196;109.74142638891372;0.19632920572547727;0.19668584985380827;0.14214209915080678;0.1442488712393255;0.1058;1.92
149;36.40794291285531;36.39814216669768;76.78574953597416;109.39021125434616;109.39943633483804;0.20044513972033606;0.2016552109613452;0.13708616936415072;0.1352938062552563;0.1058;1.926
150;36.171451691412884;36.16258199208804;128.02932146908628;109.56145306025387;109.57063115853596;0.1969396413569212;0.1978487588257911;0.13797181979351447;0.1386022329367103;0.1058;1.923
151;35.32691815063428;35.29350204639841;26.746833638527427;110.53149194253595;110.59918637677771;0.24626889302105745;0.2504803068608679;0.3689367014036865;0.38597162470614177;0.104;1.923
152;34.727577120522;34.617498016551835;4.86320954640115;111.31701424084328;111.56994027108593;0.3199977018177097;0.2970046830420135;0.6124982111065086;0.5502758251226274;0.1022;1.926
153;34.5272566597734;34.424847135774044;4.7989437173080365;111.39572372401184;111.64156188866029;0.3020066430071321;0.2797627134171982;0.5857938433255756;0.5235693861446806;0.1022;1.923
154;36.38154390391862;36.37893426926664;1074.1444990763766;108.94473901387522;108.9437681502728;0.1844058383255304;0.18426631406995173;0.03233095973983412;0.031392429858556815;0.1094;1.908
155;35.071139081244205;35.06681362517477;1249.7926204774824;109.6497173664743;109.65014554557844;0.1840180725219546;0.1849159361610897;0.029295785485147132;0.02882469372060515;0.110623;1.887
156;37.71306076258097;37.704329860492564;44.489216859156905;108.1565846983163;108.157563587561;0.2262447704054321;0.22382737994994306;0.12896736120071334;0.12881037208295945;0.1094;1.926
157;37.545888577069746;37.54065278432322;77.21572518011091;108.21538632861422;108.213952988836;0.2078403077499308;0.20601558608832451;0.09892445745216068;0.09767871164552566;0.1094;1.923
158;37.86611623631601;37.86024472856705;69.57189272719565;107.85610922684887;107.85171736284126;0.2056270774707659;0.2044365005354108;0.10492205655346236;0.1041005115062421;0.111;1.92
159;38.30546703210958;38.290988306837356;29.92548459617981;107.48931809849087;107.47769706103365;0.2270922338155871;0.227812899613034;0.13011109412330474;0.12919943797001868;0.1126;1.92
160;38.4490046252977;38.42885965745163;21.006408170054453;107.4632001417817;107.4470584189406;0.2409041262383692;0.24165472364229199;0.15060062302473354;0.14953188543221269;0.1126;1.923
161;37.351980473672036;37.34836525007636;142.7429288592003;108.31254482901498;108.3107175428144;0.196285366399094;0.1951457975639586;0.07579553074923154;0.07429771218506005;0.1094;1.92
162;38.177731782919615;38.166506041617495;29.97026317018405;107.77596601888078;107.76982500970513;0.2328922997960485;0.2294151479394255;0.15803956091748306;0.1584719034910324;0.111;1.926
163;38.03107638070265;38.0229361800725;44.00388286717382;107.79986318163128;107.7942025289492;0.21769801293804295;0.21564890392352154;0.12931730838246966;0.12897956563022267;0.111;1.923
164;38.5838821944086;38.557699847174845;15.725699226985496;107.45923802238384;107.43805578790436;0.2546184141688426;0.2544170850307477;0.17407658886066488;0.17279991340270598;0.1126;1.926
165;36.371701276149324;36.37893426481296;1074.1444991768801;108.94182863372784;108.94376815429294;0.17794206425678993;0.18426631409074504;0.03126752813665056;0.031392429913886265;0.1094;1.908
166;35.05787494293797;35.066813628874606;1249.7926205688368;109.64950787063269;109.65014554228144;0.178564365153099;0.18491593614882504;0.030945930555928775;0.02882469372444493;0.110623;1.887
167;35.393229385143464;35.40180152770053;963.961894988021;109.74895024985052;109.75061739047945;0.17857857779115552;0.18482655866991174;0.0392575603206176;0.03912003085886113;0.1076;1.9045
168;34.70997560129601;34.7186827441854;425.6860120792192;110.36329692409076;110.36666546335873;0.18258877658427802;0.1889829141610288;0.06891875368239811;0.06918876042900535;0.1058;1.9045
169;34.44441879704053;34.45332664601029;442.4011039463319;110.50795114276865;110.51035766486395;0.18244562237425524;0.1890831918950879;0.0635327398971077;0.0648835520378487;0.1058;1.901
170;36.07574254599565;36.08335059690118;1266.4409733390755;109.13487524259409;109.1364333871939;0.1777384011173474;0.1839944403652915;0.029403944917391144;0.028746848679596114;0.1094;1.9045
171;35.67552268988531;35.68376020915905;915.1939309512497;109.58256987343412;109.58434895922069;0.1786101463279233;0.18489894050932526;0.04287901287628182;0.04318298726501887;0.1076;1.908
172;34.97158033219213;34.97975728711872;352.3400667957248;110.23863601492005;110.24362714645927;0.18345555203738806;0.1897414226121662;0.08924917707437502;0.09043659325029473;0.1058;1.908
