;E_expect (kJ/mol);E_vac_expect (kJ/mol);Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dE_expect (kJ/mol);dE_vac_expect (kJ/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
133;13567.29159809931;75.14783223714646;23.00006844387055;23.337028560582272;1146.4789369098414;124.81466406309004;124.77509076176659;6.64761098802603;0.1450061805700867;0.0;0.14742402841043736;0.0;0.06235805070215634;0.1102;1.747
134;11935.589734666477;80.50619887404153;34.86298821968923;35.22380655034004;1364.9999999995011;109.0664843159866;108.89490134235037;6.2569181996821115;0.15173001450745788;0.0;0.1537803034083548;0.0;0.028372972839337988;0.121;1.845
135;12861.852094558171;82.96110670244532;28.990440120507728;33.973439725905536;2.6132541887116734;121.94422434250627;111.12473571399224;58.77721300587915;0.15774849906800395;0.0;0.28312675855185804;0.0;0.1212854215275455;0.1022;1.8905
136;12703.929178469298;83.49759325446297;34.78406432511307;35.14165912473612;3.5872251308351304;110.83289177394249;110.71698861049464;75.37144519425864;0.16012916664154464;0.0;0.34137226970403417;0.0;0.22201855233594686;0.1058;1.894
137;12683.502154532505;82.91534284371613;34.25790435062356;34.64109897043622;3.6735351881660505;111.03213541586624;110.8936153454659;66.40102465281515;0.1579583871659755;0.0;0.3090249012172669;0.0;0.17067800394945332;0.1058;1.887
138;12856.8080700857;83.24728132603335;33.1660577013946;34.279799244487904;2.3210956584085007;112.7879837471853;111.0376356697004;53.498379755970724;0.15878547485791414;0.0;0.2664696106808449;0.0;0.1422172506991334;0.1022;1.894
139;12774.369801080158;82.79801868696256;30.604647642904162;34.16028583969384;3.2020294153203714;118.52869024373909;111.07567275324145;63.46375009017206;0.1573575834905363;0.0;0.29867000262003474;0.0;0.13095736488688384;0.104;1.887
140;12688.308927419912;83.20367895988974;34.54375711816537;34.9102172762816;3.5241788680704094;110.92017335394141;110.80172206432069;69.95305556376512;0.1590131547622135;0.0;0.3218385674873103;0.0;0.20085517908422854;0.1058;1.8905
141;12767.053191032217;83.0825651295718;34.006366540106285;34.47410844190947;2.82724506058453;111.27857228770321;110.97944092532929;60.27442377173151;0.15837446931465174;0.0;0.2884624262573319;0.0;0.15821171458709504;0.104;1.8905
142;12772.427576344166;83.37261650848748;34.36506266228449;34.742670186491324;2.713849340500375;111.01112293242741;110.90115464850152;63.620116552452004;0.15945064177463394;0.0;0.3003078673825217;0.0;0.1897104058450592;0.104;1.894
