;E_expect (kJ/mol);E_vac_expect (kJ/mol);Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dE_expect (kJ/mol);dE_vac_expect (kJ/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
0;18589.523648664454;73.589329347877;-0.10316957086653833;-0.2117395198601545;2765.999999998097;18948.33205375241;18949.893792864736;3.72110204012618;0.25466871271549224;0.13373192622374006;0.2551134044684044;18.85091482885872;22.469570106073665;0.05;1.5
1;18498.16162917209;73.28562579569353;-0.029718237150499927;-0.13854459448793022;288.8921374125957;18851.841069556715;18836.52349993179;10.056357072272148;0.2544959215792878;0.14427459185021765;0.2577453783207188;67.76063426237998;67.45827580435841;0.08;1.58
2;18471.6790203992;73.17904792491089;-0.03049360029927262;-0.13868002405928134;343.0847617162727;18846.399348882467;18831.454132409457;9.270313505905015;0.2544410786826659;0.1427480860208698;0.2572060170405217;61.51311286313736;62.34737717244471;0.0825;1.57
3;18476.3393213842;73.20323667531;-0.02112515394823566;-0.13204950541358085;225.04339168286225;18841.611490743395;18820.731635512828;11.01461808101268;0.2545152055321314;0.14565238852057266;0.2584126880860576;75.93116362313484;75.38973876785614;0.085;1.58
4;18468.092351557032;73.16896723261327;-0.02344348055956991;-0.13339673335428034;260.3763035711802;18840.5750931953;18821.381779598345;10.34464742558258;0.25447741827339226;0.14445489942064227;0.2579180032441224;70.41890296948624;70.53529596378544;0.085;1.575
5;18487.168780156557;73.24420657646712;-0.02537519990482417;-0.13520151916602374;255.0599947013077;18846.669838230646;18828.692821850746;10.527385565038019;0.25450516244492993;0.14494727451858325;0.2580658132952301;71.77968615019525;71.30963014573541;0.0825;1.58
6;18483.10241732166;73.2218906981945;-0.034960310946656636;-0.14237067644907753;389.23708351764435;18852.394561418965;18839.769359969654;8.847524883504677;0.2544369932196684;0.14218424012652936;0.2569554431425229;57.97292703235282;58.95629906291703;0.08;1.57
7;18479.150371325857;73.21066659330856;-0.027795294793507508;-0.1367640780335767;295.6389546648179;18846.110198497216;18829.645406323954;9.879574861838172;0.2544701119798976;0.14380144701245232;0.2576084053131709;66.49410676415991;66.6805079498063;0.0825;1.575
8;18460.41057692624;73.13666330802819;-0.026078702053101036;-0.13513477572914745;301.85421484449245;18840.47274350293;18822.977980716623;9.711925732417516;0.2544458934141661;0.14334859090332658;0.2574805871135863;65.20178488287365;65.9706485429245;0.085;1.57
9;18490.367778039043;73.25281983468412;-0.0322196435323292;-0.1403004231353635;335.26543696581126;18851.737141636302;18837.763818448715;9.432204038457963;0.2544635716760113;0.14318323614618855;0.2573241830101972;62.71124698174496;63.057946490165605;0.08;1.575
