;E_expect (kJ/mol);E_vac_expect (kJ/mol);Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dE_expect (kJ/mol);dE_vac_expect (kJ/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
208;14070.442005932417;84.91856062376785;30.99512413823587;31.09562582510493;1.0094443431696467;120.11682907239351;120.11658349759972;1.4630836186347973;0.16767518838192252;0.0;0.16777728874237294;0.0;0.0016115244922772034;0.1058;1.908
209;14114.277998093203;85.1979918568293;31.09968152074584;31.199713103900812;1.008067815816192;120.11661261440916;120.11644114533964;1.2059568821095066;0.16902359130460154;0.0;0.16909241180357715;0.0;0.0014488758059095909;0.1058;1.911
210;14118.443169389438;84.77527046482902;30.658202206129175;30.76033080818436;1.0131577206087117;120.11888929036213;120.11860482086144;1.9532685341545848;0.16674876349828974;0.0;0.1669317053643441;0.0;0.00414577724727799;0.104;1.908
211;14161.605877441485;85.05104430791373;30.762077600950715;30.863453842679128;1.0113887555315295;120.11856842804629;120.11837097676347;1.6320947274097717;0.1680525605181547;0.0;0.16817931748003684;0.0;0.0038999608380723898;0.104;1.911
212;14253.5345854012;85.18012016773648;30.522534723048768;30.624814117669693;1.0170433066738551;120.12595468629975;120.12582635641311;2.254782458451656;0.1684140137904553;0.0;0.168655343069884;0.0;0.01417447487132942;0.1022;1.914
213;14206.204648814191;85.3312453060327;30.864456020683388;30.965259774435715;1.0098841435211836;120.11830918280687;120.11818158638455;1.3633495466728267;0.16941437946571505;0.0;0.16950212836916256;0.0;0.0037068047291853156;0.104;1.914
214;14167.172321953965;84.63154606849785;30.317420366355076;30.42168898610354;1.0214072089443498;120.12697994315629;120.12667899448273;2.972198209174745;0.16583802199885322;0.0;0.16626362481892645;0.0;0.015089396439989432;0.1022;1.908
215;14159.563062962256;85.48190794503972;31.202804459391853;31.30248894479796;1.0068975156524216;120.11643302966681;120.11632072016523;0.9909185344694054;0.17043208545892172;0.0;0.17047817005870886;0.0;0.001312929357644297;0.1058;1.914
216;14190.637344084658;72.9342256196117;18.804122029958954;18.62864073319788;1178.479026994586;138.44709995005906;138.6189116356341;6.596657965996344;0.14477835634193809;0.0;0.14716326613372244;0.0;0.09545403355494507;0.118;1.666
217;13567.291598103782;75.2240860042758;23.588970026452355;23.413282327693718;1146.4789370098847;124.65166769064106;124.77509076208777;6.647610999619209;0.1430555318572401;0.0;0.14550579695208307;0.0;0.062358050645411424;0.1102;1.747
218;16183.56503114088;79.73299432679198;17.56976174797682;17.454737892721145;1286.0000954722145;147.9949848605364;148.1317773001685;6.3585009524881695;0.14637343686711726;0.0;0.14856672470565518;0.0;0.10831035222586437;0.0634082340145;1.87902491641
219;13875.707962629758;84.55246681918852;30.249406028255738;31.50846825970577;1.0082767566089388;120.2979062393957;120.1159303337427;1.4056410371655104;0.1664505554406106;0.0;0.16654549118514886;0.0;0.000933218926950739;0.1094;1.901
220;13789.47835720067;84.79009001621256;30.849288326268987;32.091009912193314;1.005513589905365;120.27951752851286;120.1155962035855;0.9210409335329292;0.16801038171326696;0.0;0.1680507703816341;0.0;0.0005560591904253037;0.1126;1.901
221;13975.419787051023;85.20386711049278;30.55012230941189;31.76102127437956;1.0055689409523914;120.30392025711642;120.11572187245659;0.8861819335425839;0.16957525529238296;0.0;0.16961229997317612;0.0;0.0006592780278283832;0.1094;1.908
222;13891.748691032437;85.45608584815841;31.14379524569565;32.34792441968091;1.0036229707636215;120.29035163690621;120.11548859171879;0.5719015766701374;0.17131732355901974;0.0;0.17133259612240098;0.0;0.0003904804319845335;0.1126;1.908
223;13839.621606976094;85.11997178422915;30.99469240046351;32.220318686817414;1.0044683127199665;120.28520228859924;120.115539676798;0.7279203299168376;0.1696214676511918;0.0;0.16964645642115198;0.0;0.0004663272377725849;0.1126;1.9045
224;13882.017514474752;84.99769945416331;30.693459216559216;31.92846271476348;1.0054908864293668;120.29413803269205;120.11565842413137;0.9032759825680418;0.1687913039464073;0.0;0.16882997011177578;0.0;0.0006027644178816874;0.111;1.9045
225;13832.50146440829;84.67142724660056;30.545692713367533;31.800254699243183;1.006732266604123;120.2898664963642;120.11573984362144;1.1388596630158614;0.16722490189761002;0.0;0.16728693862936006;0.0;0.0007182579610948016;0.111;1.901
226;13933.498872696684;85.33013697527869;30.84439147100685;32.05497481020671;1.004479151212915;120.2979957537923;120.11558698261288;0.7123115277726783;0.17044001832803798;0.0;0.17046383209075786;0.0;0.0005049820323211499;0.111;1.908
227;13924.590079825206;84.8751179212289;30.39840066350097;31.63559090426647;1.0067893914901365;120.30106767412077;120.11581843175892;1.1192247582146129;0.16797295169267473;0.0;0.1680326013763589;0.0;0.0007848305070233463;0.1094;1.9045
228;14190.637344089419;72.9342256196117;18.597978001561856;18.628640733178827;1178.4790270060416;138.34458262943147;138.61891163561808;6.596658002138673;0.14477835634193814;0.0;0.14716326615964406;0.0;0.09545403294514726;0.118;1.666
229;13567.291598095702;75.2240860042758;23.38369030951933;23.41328232772603;1146.4789370213546;124.85423577604334;124.77509076210464;6.647610990652884;0.14305553185723988;0.0;0.14550579694552868;0.0;0.062358050762091735;0.1102;1.747
230;16183.565031165237;79.73299432679198;17.464104867123474;17.454737892623715;1286.0000954722268;147.87372549394257;148.13177730018205;6.358500877496097;0.14637343686711715;0.0;0.14856672465430176;0.0;0.10831035437552627;0.0634082340145;1.87902491641
231;13608.09402812053;83.5311492367025;31.61290828666096;31.55760642387724;1.0127957328858348;120.1160746774195;120.11584498163515;2.2294758291893397;0.1623347187704736;0.0;0.16257948799854344;0.0;0.0011180797317616904;0.1126;1.887
232;13695.01679602666;84.148675233969;31.891314879582;31.82744136202476;1.0084006597099695;120.11583628744728;120.11572116441563;1.4492206213597143;0.1650262505197154;0.0;0.1651280327720045;0.0;0.0007880108791217758;0.1126;1.894
233;13520.737058480148;83.7336385689737;32.168792750078374;32.1095236832158;1.009527410577472;120.11565366500298;120.11536472578129;1.498864330086116;0.16357776773433716;0.0;0.16368760370118215;0.0;0.0007943534601475203;0.1157;1.887
