;E_expect (kJ/mol);E_vac_expect (kJ/mol);Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dE_expect (kJ/mol);dE_vac_expect (kJ/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
0;12048.174618728655;79.60882840546195;33.88148865984692;33.875990071322214;2682.8407951982017;109.96463856533111;109.9491012388756;4.295741190043212;0.12378478528386665;0.0;0.12497170619917268;0.0;0.021258384830764088;0.120383091103;1.83324791999
1;11996.21868978499;78.26692982913931;32.76463310014597;32.741843427424286;3251.728992844903;110.67551978758786;110.65982747593009;3.8993579843584634;0.12392367825766568;0.0;0.12490139278681127;0.0;0.02012847003076008;0.123476918293;1.81040455874
2;12062.657563931045;79.1818747065444;33.41364783387846;33.391068240967286;3671.613823182367;110.31635461152588;110.30900844497013;3.688408439965149;0.1237212931062592;0.0;0.12459786547346233;0.0;0.01862337516837152;0.120806343095;1.82651886871
3;11868.394254261899;77.60895336256476;32.597919791413545;32.5951763498167;1956.2601201363973;110.55599492904932;110.54451188577869;5.123703296069842;0.12433650129482035;0.0;0.12601429652498872;0.0;0.026181354551346545;0.12689920064;1.79748919739
4;10924.861119133067;81.08418109088566;40.061527977468074;39.84487200119989;3.4033291458587427;107.22653821947686;107.22389260893557;169.91812688333968;0.12526008710695224;0.0;0.6911185187334341;0.0;0.041503093637702215;0.136;1.845
5;11023.074512517807;80.6558861098422;39.18576882934156;39.023720843576115;5.1170959509242415;107.27295542104936;107.24966529571309;152.80246821386615;0.12472938703075975;0.0;0.6238068039907926;0.0;0.06273265031192934;0.135;1.84
6;11029.960360426929;81.00022167862036;39.56798471746289;39.34051212379277;3.9415627763808767;107.25880207303749;107.25854574137313;165.31592146884486;0.12509220877119534;0.0;0.6729916217761861;0.0;0.052570592754326906;0.134;1.845
7;10993.345143262186;81.39566331749566;40.15134357845145;39.882416278278114;2.9876630191834006;107.23066050630811;107.2422392950332;169.55332443423438;0.1256114615857997;0.0;0.6897474295207104;0.0;0.045903419836632944;0.134;1.85
8;10941.740697868681;81.43995222715701;40.393815530396154;40.133124431500775;2.8114870064510407;107.21749397526449;107.22776417325599;169.77432951803374;0.12571100652011585;0.0;0.6906347982755668;0.0;0.03968503405421394;0.135;1.85
9;10976.478385148814;81.04222464711916;39.81939190912042;39.59644498269593;3.640233766244022;107.24003537718531;107.23884978191784;167.91668715219217;0.1251750401782212;0.0;0.6832313018971516;0.0;0.04620967827207955;0.135;1.845
10;11078.099090571499;80.61610518188421;38.92588298124225;38.763838798844745;5.688545633824794;107.30005168300656;107.27743320270821;147.5800160107971;0.12466224424275647;0.0;0.6033394179055358;0.0;0.06787494522198842;0.134;1.84
11;10969.973009810155;80.69562410027359;39.43531227003674;39.27586700171162;4.680485770883331;107.25320437402081;107.22831011223957;157.19920469979348;0.12479867112789356;0.0;0.6410617346893062;0.0;0.0590856936792802;0.136;1.84
12;10891.825412983091;81.48419091120347;40.62858067949334;40.37702535641367;2.6696059355662576;107.20812299447874;107.21685997453757;169.66902467199048;0.1258128485216287;0.0;0.6902391757905074;0.0;0.03503415800098825;0.136;1.85
13;12048.174617887851;79.60882840546195;33.72886176145275;33.875990074685696;2682.840786097117;109.93108987889099;109.94910123616802;4.295741145405743;0.12378478528386695;0.0;0.1249717061746233;0.0;0.021258385117291712;0.120383091103;1.83324791999
14;11996.21868975764;78.26692982913931;32.57097653414585;32.741843427533816;3251.728993961745;110.65336694908966;110.65982747456336;3.899357948295918;0.12392367825766405;0.0;0.124901392768796;0.0;0.02012847029689201;0.123476918293;1.81040455874
15;12062.657564487034;79.1818747065444;33.22747687852597;33.3910682387431;3671.613817885645;110.30185645891899;110.3090084471766;3.6884084854186763;0.12372129310625835;0.0;0.12459786549499008;0.0;0.0186233750110546;0.120806343095;1.82651886871
16;11868.394254633467;77.60895336256476;32.434110340723855;32.59517634833019;1956.2601177943332;110.53582289365964;110.54451188806604;5.123703338658746;0.12433650129481927;0.0;0.1260142965526941;0.0;0.026181354261965842;0.12689920064;1.79748919739
17;11478.113821384917;76.58150682032678;32.98587001386747;33.12895037302913;179.72482026770442;109.62161819020506;109.56595799980066;18.321930986493133;0.12534781426889693;0.0;0.14520043076420838;0.0;0.08339238632265315;0.136;1.775
18;11476.243966458758;76.34421508118524;32.77985660106489;32.89912280989344;127.0693583722522;109.74313308832158;109.71688571067612;24.491217701548944;0.12571579180121242;0.0;0.15937871969428574;0.0;0.08349141316194468;0.137;1.77
19;11353.923554076355;76.85954229221123;33.760060821432056;33.90382177563973;85.56902006189291;108.98626944437721;108.82475510985095;15.6733651139455;0.12489390053130495;0.0;0.13974604315705338;0.0;0.14148678498764133;0.137;1.78
20;11342.997984115798;76.61381673979149;33.54796725238154;33.70178234396546;88.49728970556626;109.14496623489704;108.98474616660951;17.54198858435081;0.12521571630345793;0.0;0.143535771241077;0.0;0.1401914532624215;0.138;1.775
21;11291.682710123547;76.87718509474766;34.052415806804646;34.17045673150961;50.369467675953636;108.74075923583969;108.53982914707136;17.555868654158935;0.12483594968490055;0.0;0.14323180856687678;0.0;0.16098599770421895;0.138;1.78
22;11548.155155805134;76.32950224964816;32.49351783644331;32.596739127022914;129.30474534531257;109.96935675479172;109.97524163076021;25.683855211132908;0.12578949012915835;0.0;0.16241170703225982;0.0;0.07545304642764278;0.136;1.77
23;11409.513830730342;76.59766506216998;33.267173920762446;33.41953756029952;135.68015753168396;109.38415920519955;109.27899949599268;17.837633833908747;0.1252809694336169;0.0;0.14417427064729607;0.0;0.1092574259884316;0.137;1.775
24;11405.747099781414;76.3589234009908;33.05930772109766;33.19584555288579;112.72140972407223;109.52416992150472;109.44998989439608;23.212870616758877;0.12564366274655667;0.0;0.1562297279323531;0.0;0.10151310854665896;0.138;1.77
25;11419.1428207562;76.84189076016982;33.470030226731076;33.62526295035646;146.84578417114926;109.24114107450492;109.1240276094205;14.568026239834039;0.12495346704694793;0.0;0.1378731564756467;0.0;0.1142325321174229;0.136;1.78
26;12048.17461782908;79.60882840546195;33.70354690558925;33.87599007492105;2682.8407989604;109.92208600673054;109.94910123358595;4.2957411784372725;0.12378478528386608;0.0;0.1249717061927891;0.0;0.021258384772478718;0.120383091103;1.83324791999
27;11996.218690586993;78.26692982913926;32.577399269266536;32.74184342421546;3251.7289916153773;110.64759215638699;110.65982748343002;3.899357926630396;0.12392367825766408;0.0;0.12490139275797382;0.0;0.02012847041164972;0.123476918293;1.81040455874
28;12062.657564448897;79.1818747065444;33.2143916956658;33.39106823889599;3671.6138030903057;110.3019790103479;110.30900844391658;3.6884084551116065;0.1237212931062572;0.0;0.12459786548063433;0.0;0.018623375198088283;0.120806343095;1.82651886871
29;11868.394253778264;77.60895336256482;32.4280925857787;32.595176351751306;1956.260126472916;110.52452037025013;110.54451188565581;5.1237033286344325;0.12433650129482055;0.0;0.12601429654617394;0.0;0.02618135435195517;0.12689920064;1.79748919739
30;11112.272608641448;82.07396649088484;39.92257786237957;40.0850070079566;2.4256221337361814;107.28607722549648;107.26780556890093;160.5760781603468;0.12654405052512047;0.0;0.6546512253153909;0.0;0.06708860884119305;0.131;1.86
31;11225.43035007898;81.21799894968558;38.50803291330249;38.77639824295905;4.4563796902058845;107.41324911206928;107.36937040206509;162.06994510078331;0.12523663143774544;0.0;0.6602657704481585;0.0;0.09501446006455276;0.13;1.85
32;11074.570033097749;81.70922702194238;39.693556064852;39.8710782934682;2.7416093984097483;107.28808866238244;107.26332755624072;166.3962184472579;0.12599747265536693;0.0;0.6774057774837338;0.0;0.059439389846614385;0.132;1.855
33;11057.620919548535;82.12320054997393;40.21301166526089;40.352850152867454;2.2673101694521867;107.26028631537204;107.24474170630937;157.59688501877773;0.12667285800904612;0.0;0.6429886963766558;0.0;0.05424959621963328;0.132;1.86
34;11131.474644617128;81.66242267934138;39.39268897251028;39.596652694701;2.9810502063242983;107.319742050784;107.29115021636936;167.1882225057023;0.1258873827204177;0.0;0.6804983916924443;0.0;0.07272122728761554;0.131;1.855
35;11191.999917097794;81.61556297688506;39.076383493532994;39.30768805931784;3.3084775551379466;107.36076532644779;107.3291997627768;167.30786527187078;0.12577975683635725;0.0;0.680948820265727;0.0;0.08975825840365564;0.13;1.855
