;E_expect (kJ/mol);E_vac_expect (kJ/mol);Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dE_expect (kJ/mol);dE_vac_expect (kJ/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values;rmin_half values
0;18589.52364866997;73.589329347877;-0.1460073604769625;-0.21173951988220974;2765.999999998097;18938.03543756129;18949.893792864736;3.721102041995776;0.25466871271548963;0.1849249391186201;0.2551134044688381;20.296097041035022;22.46957010610918;0.05;1.5
1;22490.31973092395;86.78118905987905;-2.6080659513538205;-2.71845866073345;1.3617752991128458;19975.55884561992;19894.394028878112;28.08173340765036;0.36639368563353797;0.456669615462741;0.3834883614221439;526.1991005862384;140.59770433828987;0.1022;1.92
2;22310.18012929141;86.21018158879221;-2.4686554322897742;-2.57213041220311;1.4804131951376291;19987.63755688035;19926.301820095687;34.36534125615005;0.35914106334169965;0.4462345141961694;0.3849379099131802;521.9646808661004;171.2797559491889;0.1022;1.914
3;22399.61792252793;86.49343280340365;-2.537728994049836;-2.644964597685976;1.4183853004192644;19981.48985008496;19909.8090195832;31.21187428190281;0.3627131321571101;0.45143207024692794;0.3839214177318617;524.0022278591767;155.9024674411227;0.1022;1.917
4;22597.76963421429;87.10170130304937;-2.7094279941367017;-2.8261067276602416;1.3030248745503428;19967.854882344654;19878.163305469738;24.59184555132452;0.3720074068955773;0.4602155106418954;0.3849949501177978;532.335363220801;123.44869122767271;0.1058;1.92
5;22504.714184093773;86.80621382769985;-2.636538095077436;-2.7508217023221526;1.3539408978911194;19973.610459590665;19892.512808385043;27.68051588075186;0.3681423434766818;0.4547430334841572;0.38468703104588337;529.9147549698879;138.59669045004313;0.1058;1.917
6;22452.24734946424;86.6500663099985;-2.58706143957396;-2.697955766639082;1.3851468153148216;19977.510242392647;19900.96711664001;29.43405570791341;0.3654171399918166;0.4530346413020875;0.38420375317940025;526.9536780479325;147.19532315230916;0.104;1.917
7;22361.639815135117;86.36299940276659;-2.5167254978684825;-2.624213297236887;1.4445995862050367;19983.620151108127;19917.014252109;32.610822456467986;0.3617557058609847;0.4477071771615703;0.3849060881680117;524.7829956748072;162.70617446321694;0.104;1.914
8;22544.129879081007;86.9416962838736;-2.6586758953971152;-2.7723511411099757;1.331356519821965;19971.656026029745;19886.06840256968;26.31523160841077;0.3691896382879397;0.4583927573875961;0.38413329350976666;529.2679670354213;131.92322710730392;0.104;1.92
9;22412.946857642633;86.51534690868591;-2.564945170315959;-2.676190698239026;1.4106728085358406;19979.65796370337;19908.071053013893;30.86031425619463;0.3643909193887573;0.44929227768764896;0.3850465756829493;527.6199843892357;154.143940869565;0.1058;1.914
10;18589.523648576192;73.589329347877;-0.29176360782256816;-0.2117395195071;2765.999999998097;18946.278666919894;18949.893792864736;3.721102041069552;0.2546687127154892;0.3410823712556387;0.2551134044686217;13.611402221792554;22.469570106356546;0.05;1.5
11;22130.737548872257;85.62415842778256;-2.6087090162453053;-2.444221052223777;1.6246144503835058;19730.422963869398;19964.299846706017;40.83509460736889;0.35322989783022385;0.5115549070705225;0.3897055825695961;492.7345244391336;202.66848830711933;0.1058;1.9045
12;22076.228977343017;85.44317899930256;-2.571902642076079;-2.408467699645713;1.6731073462348818;19732.093919095183;19977.186035407805;42.77361011144344;0.35167294591480125;0.5144299522037368;0.3916705615755129;497.7445664168932;212.04314274668587;0.1076;1.901
13;22330.85576336769;86.23580964984377;-2.7725806396835173;-2.628968101860976;1.4686230937284197;19717.536031847518;19923.95740825729;33.915719209742306;0.36220090159629503;0.5142774979035101;0.38715016629358623;491.5637007091013;168.99745665124263;0.1094;1.908
14;22029.982733072746;85.30704590876314;-2.532042673829686;-2.3606133982267634;1.712090092621743;19735.835392772788;19987.06311583092;44.173811027599875;0.3493811023211036;0.5127713775209141;0.3921441424418301;496.8673924524276;218.86888310332887;0.1058;1.901
15;22178.300372682774;85.76443013859729;-2.6498907966559395;-2.493218895772608;1.5861310745190014;19726.625127298976;19954.57963998817;39.2816958021505;0.3556151641427862;0.5132301321578481;0.3892804501415533;493.78148520469773;195.1017401600633;0.1076;1.9045
16;22233.22966199928;85.94726557963514;-2.687376941191045;-2.5288799549730716;1.5405795037315813;19725.113423321018;19942.49392684232;37.25416997404496;0.3572179701748206;0.5107261558809393;0.387505927189762;489.0089133953514;185.2820252725042;0.1058;1.908
17;22122.372765318443;85.57891918071599;-2.611910877944391;-2.456319856990941;1.6346901444653286;19728.340035858007;19967.455212209774;41.3176100361592;0.35398241009931863;0.5162362041865685;0.3912113989493895;498.7082077426933;204.95136141161862;0.1094;1.901
18;22282.10969728039;86.0917506375325;-2.7299102245855282;-2.578964489643953;1.5038182548662442;19721.30640233045;19933.08255499893;35.591914047847226;0.35969994205197964;0.512418826692728;0.387263246627628;490.2408622147059;177.17637038643352;0.1076;1.908
19;22225.744233308233;85.90429255039606;-2.6912147600992684;-2.542172352709419;1.5487905671248243;19722.83991502169;19945.078909629337;37.692019328281326;0.3580187332359789;0.5150632618467773;0.3889299568471016;494.91817219617514;187.35772264143029;0.1094;1.9045
20;18589.523648763752;73.589329347877;-0.2861140033686144;-0.21173952025734788;2765.999999998097;18947.286586821254;18949.893792864736;3.721102043445872;0.2546687127154905;0.30460848530389784;0.2551134044691773;20.324067777753196;22.469570106092373;0.05;1.5
21;22243.61859412083;85.93528031080618;-2.8228723329711713;-2.5824414564808964;1.537713226573726;19487.999871370164;19942.69693865109;37.27667325846631;0.3601603818007824;0.6136538378775066;0.3902543767200957;605.1019788642665;185.2760779413119;0.11415;1.901
22;22176.963949047866;85.71764097663032;-2.777420532677058;-2.5349577663103453;1.5935158872788089;19492.39175645163;19957.5044232594;39.74639026923392;0.3579842337772477;0.6127191278080862;0.39220653124834537;610.5158097671277;197.23679097310588;0.1157;1.8975
23;21998.127863997408;85.17245008835944;-2.622050573947777;-2.368858269291145;1.7473414116793318;19507.548188085744;19997.6425907024;45.57968349984204;0.3501580199602449;0.6098820311971177;0.3954362378439187;623.9093488674009;225.57282364862056;0.1126;1.894
24;22100.248653935694;85.49281307407206;-2.702138162820961;-2.4545556570522593;1.6566902660611864;19499.59149512457;19973.654607738205;42.24946314500222;0.3540731779754998;0.6111647860663314;0.3929064366024691;615.5034335340226;209.41902103792262;0.1126;1.8975
