;E_expect (kJ/mol);E_vac_expect (kJ/mol);Hvap_bootstrap (kJ/mol);Hvap_expect (kJ/mol);N_eff;Vol_bootstrap (mL/mol);Vol_expect (mL/mol);dE_expect (kJ/mol);dE_vac_expect (kJ/mol);dHvap_bootstrap (kJ/mol);dHvap_expect (kJ/mol);dVol_bootstrap (mL/mol);dVol_expect (mL/mol);epsilon values C;epsilon values H-C;rmin_half values C;rmin_half values H-C
0;12612.39202660791;95.37573150586095;;47.38630001284476;377.9999999999814;;107.21174836211227;11.376600286804294;0.25939777501555744;;0.26335914307924074;;0.03839594190845215;0.123075;0.017662499999999998;1.9557;1.524175
1;16550.412040937143;90.2874257446518;;26.544576956696787;686.9999999995248;;120.45172481641228;8.123110910172947;0.2603005886509751;;0.2623207109469152;;0.06708414155714391;0.08086972;0.00898037;1.99756248;1.47905755
2;15775.351676740063;88.09948203708733;;27.457092295627213;5.576566936795347;;118.29737128563713;75.21243615107899;0.29414149946181245;;0.4207490838141216;;0.31251657988577003;0.084913206;0.00898037;1.9775868552;1.4642669745
3;16397.72198059978;90.8827414852516;;27.750898498528247;66.01893099692981;;118.02043885381977;19.513495089613688;0.2575170176153301;;0.2690863030724301;;0.16857738553295587;0.084913206;0.0085313515;1.99756248;1.47905755
4;16192.651849565906;89.77337397677721;;27.46177566459522;36.30249411913042;;118.37538533037022;30.789131098359675;0.2668081587399209;;0.2938607209304595;;0.15175053311990408;0.08086972;0.0094293885;1.99756248;1.4642669745
5;16570.501233512707;92.19141646085093;;28.368531366770863;5.780393867023222;;117.27881217066326;52.27637285636228;0.25165017624612057;;0.32718942421442354;;0.3921571954992589;0.08086972;0.0094293885;2.0175381048;1.4642669745
6;16387.031190809117;91.68698856292322;;28.59783640109924;8.489528309432265;;118.7366196782935;68.64205412276135;0.24778803350484685;;0.3698467491941825;;0.5271040048749142;0.084913206;0.0094293885;1.99756248;1.4938481255
7;16772.763374644088;94.2296123032562;;29.597577815093988;4.351751913173357;;118.27712461245443;98.34018785631224;0.2469879860844581;;0.4644736286016507;;0.7432004759134166;0.084913206;0.0094293885;2.0175381048;1.4938481255
8;16550.41204470785;90.2874257446518;;26.544576941605982;686.9999999998138;;120.45172489514722;8.123110730534115;0.26030058865098266;;0.26232071085791864;;0.06708414145909072;0.08086972;0.00898037;1.99756248;1.47905755
9;16910.814688190443;90.33145683878143;;25.146627373451064;5.722465714686623;;124.11596602579279;90.65604761239922;0.255579544801166;;0.4436408573962367;;0.5540372670392542;0.076826234;0.0094293885;1.99756248;1.4938481255
10;12612.392026597818;95.37573150586095;;47.38630001288513;377.9999999999814;;107.21174836211227;11.376600284609035;0.2593977750155558;;0.26335914307772185;;0.038395941908494005;0.123075;0.017662499999999998;1.9557;1.524175
11;16550.41204095935;90.2874257446518;;26.544576956607948;686.9999999995248;;120.45172481641228;8.123110909589121;0.26030058865097483;;0.2623207109466257;;0.06708414155721677;0.08086972;0.00898037;1.99756248;1.47905755
12;16889.51434338606;89.53036212034655;;24.43070183141992;13.779645006710473;;124.43480576610054;39.55296352929729;0.2713462941821311;;0.31410158241593256;;0.4345867608188169;0.076826234;0.0085313515;1.99756248;1.47905755
13;16842.90105513807;91.36282538355673;;26.450027438534967;36.68541883576064;;120.38341058902813;47.87099821200885;0.2572344940713359;;0.3206800668896309;;0.28749985355662194;0.076826234;0.00898037;2.0175381048;1.4642669745
14;16346.029598846091;89.65996744557117;;26.734758832653327;13.822389345242984;;119.35858944026852;45.36417927454434;0.2737496308192594;;0.3284286859531068;;0.3434310291932093;0.08086972;0.0085313515;1.99756248;1.4642669745
15;16623.399078287992;88.6903855356543;;24.655300408413748;24.55491657244915;;123.30508998599869;53.48912328853685;0.2744753851704912;;0.3480145390386721;;0.3644572079712263;0.08086972;0.00898037;1.9775868552;1.4938481255
16;16773.412245812;90.91663262363164;;26.281611130460547;18.51442644922621;;122.1535635949675;39.320411930534746;0.25289518677894834;;0.2978145280054285;;0.2945350541408069;0.08086972;0.00898037;1.99756248;1.4938481255
17;15818.044013097096;88.04639576807648;;27.233167959585785;6.952647435069668;;118.97778319106396;63.35607269520503;0.29952892543371074;;0.3923537300170753;;0.33269048890111064;0.084913206;0.0085313515;1.9775868552;1.4642669745
18;16312.447066599208;90.95870639948765;;28.168005523916026;52.72471702569212;;117.60009083941223;33.59131491756677;0.2550487617998773;;0.28827746042233426;;0.16733600351883204;0.084913206;0.00898037;1.99756248;1.47905755
19;16006.652173549506;88.66346370677307;;27.095832587892545;12.149596104000606;;118.68737309387907;33.19886484842389;0.2783000880991117;;0.30835948840912963;;0.31627181512707936;0.084913206;0.00898037;1.9775868552;1.47905755
20;12612.39202666846;95.37573150586095;;47.38630001260256;377.9999999999814;;107.21174836211227;11.376600285130005;0.2593977750155562;;0.26335914307808234;;0.03839594190842463;0.123075;0.017662499999999998;1.9557;1.524175
21;16550.412040948242;90.2874257446518;;26.54457695665237;686.9999999995248;;120.45172481641228;8.123110909709041;0.2603005886509729;;0.26232071094668324;;0.06708414155723033;0.08086972;0.00898037;1.99756248;1.47905755
